logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
TRNT1	-0.783818078039372	-1.10583234226455	-0.461803813814197	4.39763099869919	-4.95050646150959	2.08862665132159e-05	0.0128969074194294	2.71743327575677
CH507.42P11.8	-1.16175389213315	-1.64113476203855	-0.682373022227743	5.31764583302876	-4.92881937322626	2.22683286650277e-05	0.0128969074194294	2.66006999787557
SELK	-0.879157887662212	-1.24234720511163	-0.515968570212794	8.46954447815405	-4.92315236331209	2.26442109519111e-05	0.0128969074194294	2.64508349003814
EFCAB2	-1.2094457289225	-1.71705994575552	-0.701831512089477	2.18955182502968	-4.84576193485174	2.84545993803874e-05	0.015179767182475	2.44056135808546
FAM122C	-1.1165310987564	-1.5858571460325	-0.647205051480299	4.26245224562335	-4.83844303076689	2.90753720973184e-05	0.015179767182475	2.4212340390853
PEBP1P3	-1.32989746130732	-1.89344177385361	-0.766353148761032	3.46745481564101	-4.79953929515073	3.26077507547598e-05	0.0163430046782856	2.31854672199772
SIKE1	-0.675231638841302	-0.9632323121674	-0.387230965515204	4.80244302078796	-4.76835681670679	3.57437986203205e-05	0.0172257614120237	2.23630123491164
PHLDB3	-1.09740366941631	-1.56743729579454	-0.627370043038078	3.58062409346334	-4.74839616150572	3.79064107529198e-05	0.0175913824716328	2.18368473147825
IGFL2	-2.12863163794587	-3.04415924720725	-1.2131040286845	1.81795166576735	-4.72866483907804	4.01715569448415e-05	0.0179767717328166	2.1316976963401
SNHG15	-0.829522022114779	-1.18922389132056	-0.469820152908997	7.00981925193244	-4.69023595195586	4.49750693098341e-05	0.0194323316707663	2.03052265852872
CERS4	0.555247313623577	0.312711120993722	0.797783506253432	3.51221397692377	4.65606866296275	4.97210975910166e-05	0.0207668450938479	1.94065662816623
MYO1D	0.988759694177238	0.553789373572972	1.4237300147815	1.75373156881143	4.62317779630429	5.47570677572267e-05	0.0217403662410833	1.85423275126886
EGR2	-0.928988206166607	-1.33856192668185	-0.519414485651369	5.46575545949181	-4.61304385273436	5.64080629770015e-05	0.0217403662410833	1.82762247408465
PPP1R15A	-0.767753633612083	-1.10661650494424	-0.428890762279926	8.38143933576281	-4.60794577622295	5.72571497171387e-05	0.0217403662410833	1.81423889066602
WDR74	-0.6977158996071	-1.00958145065576	-0.385850348558436	6.48119704452927	-4.55009726917073	6.78235069433213e-05	0.0248843451044076	1.66253195772242
RALGAPA1	-0.669910521306234	-0.969977710547534	-0.369843332064934	3.7944168571275	-4.54054259647886	6.97452327784137e-05	0.0248843451044076	1.63750413211168
NR4A1	-1.37270204533786	-1.98969042776382	-0.755713662911903	7.05367110786592	-4.52489764843597	7.3008693684666e-05	0.0248843451044076	1.5965419380324
RSRP1	-0.701635486698173	-1.01777437498118	-0.38549659841517	7.44166567547881	-4.51380808794817	7.54128231857153e-05	0.0248843451044076	1.56752117301677
MYO1C	0.895355666991009	0.491467836850555	1.29924349713146	2.35635046634476	4.50862676960331	7.65627294302521e-05	0.0248843451044076	1.55396609818525
ERO1B	-0.689464938904512	-1.00126189335695	-0.377667984452073	3.1184308131361	-4.49727850456538	7.9142119606344e-05	0.0248843451044076	1.52428676780607
TCP11L2	-0.889059319244487	-1.29123370403912	-0.486884934449855	3.52317106234093	-4.49599478024418	7.94392501337832e-05	0.0248843451044076	1.52093023666022
NBR2	-0.804166704745301	-1.16878371044754	-0.439549699043066	3.65860784457756	-4.4855802765382	8.18908502453329e-05	0.0250266427700981	1.49370583212176
MARCH3	-1.40484954652586	-2.0488449054973	-0.760854187554415	2.70299146194273	-4.43666404262226	9.44421083340406e-05	0.0281752289863221	1.36598726985805
TRPS1	-0.902529245633456	-1.32098360327058	-0.484074887996329	2.23866155534401	-4.38654566432637	0.000109267773629996	0.0312073996344884	1.23540557687863
PAF1	-0.88382542615204	-1.29412521459747	-0.47352563770661	6.11549908732505	-4.38101423315677	0.000111038382996509	0.0312073996344884	1.22101159034782
DXO	-0.735500236814835	-1.07719284660358	-0.393807627026092	4.26091479944976	-4.37780786212916	0.000112077652318594	0.0312073996344884	1.21266959603699
RP11.437B10.1	-0.811822721135626	-1.19056432767478	-0.433081114596469	4.77015943954683	-4.35940934594786	0.000118228989476481	0.0316614143152778	1.16482643432609
CXCL13	-4.43641042623898	-6.50687545344833	-2.36594539902963	4.45947360693579	-4.35786010000087	0.000118761889291146	0.0316614143152778	1.16079970006039
GNL3	-0.751311103104739	-1.10294732389973	-0.399674882309752	6.35487020821163	-4.3454591239584	0.000123113611313117	0.0321377822865282	1.12857838021455
RRN3P1	-0.749614330143577	-1.10172355847797	-0.397505101809184	4.72490181462675	-4.32982096099673	0.000128825700376883	0.032680357637726	1.08797357360431
MAP1LC3A	-1.14793009909824	-1.68766151371099	-0.608198684485487	3.0176382779018	-4.32560852693906	0.000130408450270255	0.032680357637726	1.07704125364433
NMB	-1.32925903794098	-1.9589099768123	-0.699608099069673	3.50322185379868	-4.29357676869707	0.000143086341818858	0.0351543502547117	0.993986807530979
HLF	1.34083994511321	0.701929151524639	1.97975073870178	1.8623913163423	4.26821394507314	0.000153977953481786	0.0371027645601305	0.928321903817195
RILP	0.824701174306405	0.430018328391938	1.21938402022087	0.835508866914207	4.24969564402689	0.000162441166434536	0.0384035436872593	0.880433978723813
CD200	-1.84533402648712	-2.73034238871005	-0.960325664264183	2.78407944406646	-4.24069542254945	0.000166717908332733	0.0386847294705397	0.857177156106725
NEU1	-1.05858351234702	-1.56762745193776	-0.549539572756272	6.37208543545043	-4.22940544434748	0.000172239399559773	0.0392392668451628	0.828020032759888
CTD.3252C9.4	-0.984824592616266	-1.45987773015388	-0.509771455078649	7.42848006373623	-4.21624811607703	0.000178901063878473	0.0400291130428082	0.794063826937295
SMPD3	1.11269349496618	0.570269578132059	1.65511741180031	1.99766065518364	4.17201810577134	0.000203203415918811	0.0440169483232036	0.680106121914703
PRMT9	-1.40311313163051	-2.08828868223414	-0.717937581026868	4.07709154432729	-4.1648589470132	0.000207430502350798	0.0440169483232036	0.661688987600383
SAT1	-0.663609216154913	-0.98783131676366	-0.339387115546166	9.64628200421282	-4.1627397438972	0.000208698238793201	0.0440169483232036	0.656238822057295
TXNIP	1.48453220386165	0.758627817755454	2.21043658996784	8.46364285095538	4.15929446818961	0.000210775490773521	0.0440169483232036	0.647379775572806
MMD	1.0067379306701	0.51162534173811	1.50185051960209	2.99312868604326	4.13544194668815	0.000225723537628588	0.0463658348604297	0.586098262950642
BCL2A1	-0.834348042054224	-1.24722585513381	-0.421470228974633	5.40827916000506	-4.10993706168754	0.000242857122256137	0.047713435695036	0.520673911736235
C6orf47	0.809504965098265	0.408841368807773	1.21016856138876	2.83452697787192	4.10912258809444	0.000243424761223165	0.047713435695036	0.518586424996548
RNF139	-0.670888662276808	-1.00297704694816	-0.338800277605451	4.95108872447346	-4.10871703511552	0.000243707891818221	0.047713435695036	0.517547038627425
SMCO4	-1.2586293371662	-1.88322436789472	-0.634034306437688	3.11568895000318	-4.09834761354925	0.000251057743776528	0.0480608417796883	0.490980772231429
RP11.707G18.1	-0.991870177607764	-1.48445390358762	-0.499286451627905	3.46385437372546	-4.09528602121346	0.000253269021751287	0.0480608417796883	0.483140501357933
EPT1	-0.817640997276985	-1.22420436749737	-0.411077627056598	2.78467556139669	-4.09019371735342	0.00025698933752906	0.0480608417796883	0.470103417632671
ZBTB21	-0.816668620006066	-1.22467575988257	-0.408661480129565	4.14510656933752	-4.07087316320538	0.000271597483764295	0.0497796409744613	0.420680308668897
ATP6V0A1	0.596844629613224	0.298423893808179	0.895265365418269	1.87243740317901	4.06763297575591	0.000274125716459523	0.0497796409744613	0.412398057046795
CTC.527H23.3	-0.880388110324146	-1.32146054862593	-0.439315672022364	2.02936795473524	-4.05951092142507	0.000280564830279016	0.0502211046199439	0.391645340844903
FRAT2	-0.715264569985779	-1.07587641967826	-0.354652720293302	1.52070742362452	-4.03400270880235	0.000301765072305288	0.0532551599434544	0.326545298498305
FABP5	-1.28316387609284	-1.93096472361575	-0.635363028569938	6.18367004339687	-4.02856224929166	0.000306485462984455	0.053336984044378	0.312675742156751
NAB1	-1.3310194461049	-2.00543564044455	-0.656603251765248	3.44103257683138	-4.01389378613852	0.000319575252907666	0.0548531221771652	0.275307877013304
ORAI3	0.818970044399508	0.401659225618222	1.23628086318079	2.15031531354512	3.99133185929492	0.000340782652000842	0.057702792291494	0.217909362184872
FAM174B	-0.921271581650948	-1.39219434697511	-0.450348816326783	2.99456652877446	-3.97875736001945	0.000353192804672715	0.0590067445673216	0.185960976331692
STK19	-0.672109465957497	-1.01674096554312	-0.327477966371877	4.16776437272175	-3.96638172199481	0.000365837357579679	0.0603150275062287	0.154547439128249
CHMP1B	-0.724314745630371	-1.09688006673126	-0.35174942452948	6.76101071012249	-3.95397905845254	0.000378952732702614	0.061352730645383	0.123095125000272
METTL21B	0.867210175577605	0.420833150172456	1.31358720098275	1.3970262874458	3.95122714855741	0.000381924420617707	0.061352730645383	0.11612055186721
APOLD1	-0.695804927406714	-1.05446341353822	-0.337146441275208	2.6728900417576	-3.94562543670448	0.00038804396457304	0.0614681877768072	0.101927916759723
AQP1	1.94377767547122	0.940828437398484	2.94672691354396	1.78728010521113	3.94164132897357	0.000392454510945297	0.0614681877768072	0.091837463735243
AC004951.6	-0.664291223579925	-1.00800293337444	-0.320579513785412	2.47304020890062	-3.93073397315491	0.000404781175709281	0.0626161497732998	0.0642288537540328
CTSO	0.65140081965007	0.313350606098953	0.989451033201188	3.41052024518738	3.91901162674206	0.000418450074688061	0.0639412126322123	0.0345840085292677
SNAI3	0.905310718773097	0.434430143454755	1.37619129409144	2.77736747359275	3.9101764241744	0.000429048981550217	0.0647708884195689	0.0122589521555598
LAMTOR3	-0.622384159917114	-0.947225470622426	-0.297542849211802	5.42507469595182	-3.89669794721859	0.000445724245279897	0.0664871999209179	-0.0217680017123216
CDKN2B	1.35254431248399	0.645171502262479	2.05991712270549	1.97720462849511	3.88877311721417	0.000455821902258741	0.0671935110035533	-0.0417569754883447
WDR90	-0.773234556712743	-1.1782888909694	-0.368180222456084	2.06769737352446	-3.88246399671065	0.000464019965776281	0.067271306757118	-0.0576612222370434
CAPG	1.14079662280903	0.542837813531543	1.73875543208651	6.29277348673738	3.88013132072014	0.000467087285544235	0.067271306757118	-0.0635393935062805
TSPAN7	1.48298784126478	0.704108518574941	2.26186716395462	1.2439038013657	3.87237030976316	0.000477435423342104	0.0679802938008701	-0.0830882945849734
LINC01353	-1.30005542087034	-1.98403799811149	-0.616072843629194	3.31017398648982	-3.8656834952649	0.000486530158108957	0.0684968863045532	-0.0999211882365616
CCR2	1.35690139715696	0.642079532175727	2.0717232621382	3.48316375123197	3.86064552190126	0.000493493571384268	0.0687052716604986	-0.112597101628218
ZNF10	-0.663890410171399	-1.01422702641794	-0.313553793924861	4.04270993212247	-3.8540764951178	0.000502719147097362	0.068803561223737	-0.129117068534998
ZNF470	-0.697036012669486	-1.06526099852111	-0.328811026817858	2.49192608744123	-3.84991754687444	0.000508646604842102	0.068803561223737	-0.139571288625644
MAML3	-0.539385824004633	-0.824433006822774	-0.254338641186491	1.1011508336503	-3.84850664676911	0.000510672880591185	0.068803561223737	-0.143116973366209
TBC1D24	-0.618512071544426	-0.947415599594436	-0.289608543494417	1.87998190251181	-3.8246272411513	0.000546183664196981	0.072805120344555	-0.203061469371216
B3GNT8	0.727214858912178	0.33968715735361	1.11474256047075	0.716882995090827	3.81653682714972	0.00055875124062379	0.0736963478422746	-0.223342280014
TSPYL4	-0.81276041111315	-1.24987106640662	-0.375649755819685	4.2167948863839	-3.78164375192915	0.000616252802796492	0.0804338293650005	-0.310642212100444
ZNF852	-0.787033559058309	-1.21177576630636	-0.362291351810256	1.23747253960269	-3.76857616723815	0.000639235267218956	0.0812887809841124	-0.343264552306726
ISG15	-1.16946837711079	-1.80117121903373	-0.537765535187839	7.19782599972079	-3.76517457991645	0.000645353090514988	0.0812887809841124	-0.35174986871777
RP11.638I2.10	-0.993280890314025	-1.52997732215836	-0.456584458469694	1.12202214737168	-3.76402793646504	0.00064742814369878	0.0812887809841124	-0.354609580246048
PAICS	-0.742531903033881	-1.14381976471769	-0.341244041350076	3.35158161815368	-3.76329757459374	0.000648753240096668	0.0812887809841124	-0.356430931251307
KIF16B	0.71572089658116	0.328281000185483	1.10316079297684	1.74938490920509	3.75706599054525	0.000660166870999876	0.0815397317414996	-0.371965946653574
DPPA5P4	1.12426164975211	0.515351717143979	1.73317158236024	1.13030532678299	3.75511986098104	0.000663771160226094	0.0815397317414996	-0.37681567383035
FAM53C	-0.868940141284996	-1.34206688096253	-0.395813401607459	4.95401139895976	-3.73526855962561	0.000701645290862909	0.085355490237983	-0.426233501047879
LYPD3	-1.29663343395704	-2.00491351685628	-0.58835335105781	2.58676114385805	-3.72324531916049	0.000725595812400888	0.0874203416286839	-0.456118245180367
NPDC1	-1.19924361880951	-1.85789021839972	-0.5405970192193	3.15941242650355	-3.70309137110117	0.000767533386149655	0.0911004290097644	-0.506133676590282
CYCS	-0.681016704803784	-1.05519208102476	-0.306841328582807	7.90432308058246	-3.70162165170389	0.000770682001199923	0.0911004290097644	-0.509777132750186
UBE2S	-0.799201041498849	-1.23959155017133	-0.358810532826366	4.61869237922891	-3.69085986848568	0.000794121962843363	0.0926152853541495	-0.536439446575285
DYNLL1	-0.553434450767807	-0.858595618184431	-0.248273283351182	8.30864415722084	-3.68847112759867	0.000799417796836562	0.0926152853541495	-0.542353643867926
ENPP4	0.796181864549884	0.356837249550716	1.23552647954905	1.98853306387103	3.68566992804917	0.000805671676265147	0.0926152853541495	-0.549287216260052
IMPDH2	-0.570365055178358	-0.886280715925443	-0.254449394431273	5.92839207891874	-3.67190316789811	0.000837102680726831	0.0953536053591563	-0.583334265037128
NFKBIZ	-0.711898139400542	-1.10694432602389	-0.316851952777198	7.00997388547997	-3.66504616854742	0.000853198093283934	0.0960012327169661	-0.600274667895571
POLR2J3	-0.666424446413894	-1.03644520607359	-0.296403686754193	5.82456768317788	-3.66297787378969	0.000858111577358356	0.0960012327169661	-0.605382097703177
RP11.325F22.2	-0.783944523031315	-1.21983015249732	-0.348058893565307	3.91100504274683	-3.65781928219784	0.00087048618080198	0.0960589467224329	-0.618115919465296
ANKS1B	-1.24621198421526	-1.93939769726808	-0.553026271162437	1.64413215804421	-3.65638388436707	0.000873960089892845	0.0960589467224329	-0.621657942353232
FLVCR2	-0.921768113693346	-1.44037931320592	-0.403156914180769	1.38000519673781	-3.61484146506568	0.000980522257050595	0.106834294616034	-0.723937436471696
HTRA1	2.12970165603886	0.926492559101493	3.33291075297623	1.748929169535	3.59987257000437	0.0010219180412334	0.109460082907276	-0.760680129724237
GS1.124K5.3	-0.676342033566993	-1.0584589052145	-0.294225161919488	2.50621690516196	-3.59981043258273	0.00102209335196738	0.109460082907276	-0.760832527464434
RP11.16E23.4	-0.793372243321615	-1.24254652677874	-0.344197959864488	3.80666744585813	-3.59229161427071	0.00104352250477938	0.109979465825582	-0.77926544896605
FMNL3	0.528619545472254	0.229253855447512	0.827985235496996	2.63168811705378	3.59129150269702	0.00104640541652645	0.109979465825582	-0.781716144770424
MUTYH	-0.644928970456224	-1.01040398115682	-0.279453959755626	4.74220333859129	-3.58891906415929	0.00105327501189704	0.109979465825582	-0.787528538825867
NUFIP2	-0.543756062079762	-0.85378935288259	-0.233722771276933	3.02472692436428	-3.56701756149675	0.0011187854959153	0.115854398874534	-0.841114070315236
CTD.2554C21.2	-0.678171227025772	-1.06549286962663	-0.290849584424912	2.25355262945288	-3.56104171172144	0.00113733291658669	0.116809683974027	-0.855712072276717
RP11.175K6.1	0.799866195163848	0.341624135712421	1.25810825461528	0.616475178697286	3.55002866869459	0.00117229522663177	0.119421619428423	-0.882589146021165
SLC2A3	-0.975656908134819	-1.53839145528284	-0.412922360986802	9.16066562909934	-3.52616809655248	0.00125163819350653	0.126476020682555	-0.940703675044026
SCAI	-0.651669828028676	-1.03109709139446	-0.272242564662888	2.4463229626193	-3.49308011330925	0.00137028482205582	0.137357350562875	-1.02102358131355
MYO7A	-1.28158241260779	-2.03131522775475	-0.531849597460825	1.34671382059202	-3.47655804473044	0.00143351635123505	0.141462229616346	-1.06101118600339
ZNF546	-0.717242275628705	-1.13684220133564	-0.297642349921774	2.34517754081854	-3.47648166307513	0.00143381509667007	0.141462229616346	-1.06119586243374
TBC1D4	-1.17697300987978	-1.86616098883158	-0.487785030927984	4.76683531658873	-3.47326784662105	0.00144643951836676	0.141592868477621	-1.06896470027359
AC069277.2	-0.63982759507973	-1.01567556496559	-0.263979625193867	1.89151148989452	-3.46226434938046	0.00149047879138164	0.144772862449705	-1.09554050496888
RPL23AP53	-0.83545192760976	-1.32671173436236	-0.344192120857163	2.38727438141638	-3.45875418939861	0.0015047970519736	0.145039285086379	-1.10401069841792
CCDC40	-0.578782701879767	-0.919551893638178	-0.238013510121356	1.09633169976431	-3.45433684153692	0.00152300402579756	0.145673591169797	-1.11466473657787
GINS4	-0.74305976931169	-1.182150113122	-0.303969425501376	2.49609837317567	-3.44175005292333	0.00157605301814768	0.149605638768109	-1.1449901243256
IFNGR1	0.678846030819286	0.277150389903217	1.08054167173535	5.65554113557032	3.43703243038725	0.00159639055146515	0.149658857654163	-1.15634394984508
RP11.927P21.5	0.966899836345182	0.394595610106335	1.53920406258403	1.93323501164985	3.43608579854582	0.00160050174985297	0.149658857654163	-1.15862137806324
MVK	-0.634319012056758	-1.01088279522543	-0.257755228888089	2.73969197725501	-3.4259312681892	0.001645247922385	0.151947721944965	-1.18303416989799
PVALB	-1.65556342802098	-2.63864524943018	-0.672481606611776	2.50043219434767	-3.42503981597953	0.00164923305542819	0.151947721944965	-1.18517582779787
NCF1B	0.699950348014881	0.283236180814228	1.11666451521553	3.6678221557025	3.41616181591703	0.00168943083855907	0.154271726326857	-1.20649132272565
S100Z	0.797159383794396	0.322279891401681	1.27203887618711	0.755497384844026	3.41406050537427	0.00169908206170042	0.154271726326857	-1.21153287202114
RP11.227G15.10	-0.618740109921814	-0.988372566112404	-0.249107653731225	1.591532752669	-3.40445531168346	0.00174387695592321	0.157043810687637	-1.23456060732402
TFRC	-0.66727425794886	-1.06646227240325	-0.268086243494472	5.23839504177779	-3.39966671819442	0.00176663078828474	0.157043810687637	-1.24603017335928
KIAA0408	0.672900669330211	0.270332314914242	1.07546902374618	0.738324734608013	3.39954499582028	0.00176721287365976	0.157043810687637	-1.24632162756293
HCG11	0.572453922302144	0.229207598310714	0.915700246293574	0.793326416604715	3.39190832946376	0.00180410257933925	0.157228269625732	-1.2645977129479
MGAT5	0.528978356713008	0.211526933981831	0.846429779444185	1.86142287870084	3.38898846911815	0.00181840176400309	0.157228269625732	-1.27158068653157
TMEM200A	1.03124801120608	0.412082277471935	1.65041374494023	2.29379043291469	3.3873937081558	0.00182625753543598	0.157228269625732	-1.27539349272933
FAM214B	0.649481889200742	0.259445362095524	1.03951841630596	1.73210834734534	3.38665713028539	0.00182989689907613	0.157228269625732	-1.27715425608839
EIF4A1	-0.507553268113594	-0.812616279693419	-0.202490256533769	8.95885879288538	-3.38377549578528	0.00184420180798735	0.157228269625732	-1.28404105469089
CTA.384D8.35	-1.13073905885135	-1.81038072252964	-0.45109739517306	1.28701077635345	-3.38370011155421	0.00184457746488289	0.157228269625732	-1.28422117971052
RP11.486I11.2	-1.0611726962509	-1.69974535326975	-0.422600039232056	1.85010591822589	-3.37975496264396	0.00186433988515353	0.157839045682255	-1.29364530830996
RCE1	-0.587170372219563	-0.94117262235426	-0.233168122084866	4.21202370672593	-3.37339795175746	0.00189661226514908	0.159493635451798	-1.3088204704612
MRPL53P1	-1.42511330903451	-2.28588308004841	-0.564343538020605	3.35138246934648	-3.36722281218489	0.00192847421093171	0.160905875653753	-1.32354914502502
BTG2	-0.756786790150094	-1.21436655640705	-0.299207023893133	8.69550606276131	-3.36369180007298	0.00194692333894599	0.160905875653753	-1.33196567898013
LSMEM1	-1.25398300228249	-2.01239983157811	-0.49556617298688	1.88967331480217	-3.36273894857437	0.00195193081399605	0.160905875653753	-1.33423621424227
PPIAP22	-1.06631722450132	-1.71214325068911	-0.420491198313532	1.89251751087636	-3.35799733929281	0.00197703341737272	0.161909991631896	-1.34553058264719
TBC1D15	-0.540052866875408	-0.868310536178738	-0.211795197572077	5.13783446670512	-3.34603793312734	0.0020417305196991	0.163301246389989	-1.37398528533415
C4orf47	-0.711608366647342	-1.14421081524929	-0.279005918045396	1.76816884827955	-3.34550388208729	0.00204466642782578	0.163301246389989	-1.37525485774964
KDM6B	-0.63468852606348	-1.02060803232977	-0.24876901979719	4.03145489683521	-3.34482486106159	0.00204840514263329	0.163301246389989	-1.37686892604841
XXbac.BPG181B23.6	-0.545416725782712	-0.877243214841515	-0.213590236723909	3.09017639383526	-3.34292679116041	0.00205889077944161	0.163301246389989	-1.3813799411903
RP11.109P6.2	-0.528056501354272	-0.849326308343473	-0.206786694365071	1.84496321700755	-3.34287353828272	0.00205918570866865	0.163301246389989	-1.38150648680994
SNRNP35	-0.515710677911882	-0.829735560692697	-0.201685795131067	4.75847505549578	-3.34003891898116	0.00207494319677064	0.163515963871296	-1.38824110156449
RP11.739N20.3	-1.59335807179916	-2.5643622238728	-0.622353919725512	2.35786733439602	-3.33735006597172	0.002089997138891	0.163672900939401	-1.3946269748187
GMFB	-0.806178172481626	-1.29784958445026	-0.314506760512993	3.90971859259076	-3.33476737503301	0.00210455522917073	0.163789298270244	-1.40075849336293
ARMCX3	-0.522110311108564	-0.840760014072657	-0.203460608144472	4.35137372195269	-3.33240838068429	0.002117937259869	0.163813295470115	-1.40635702876982
GNG11	0.978235041249945	0.380505359223249	1.57596472327664	0.834566077319441	3.3284946167119	0.00214031916040749	0.164528828711079	-1.4156414264259
ERCC5	-0.620706469004994	-1.00187282926676	-0.239540108743225	5.10901230084696	-3.31193017753628	0.00223758107270847	0.169646063331703	-1.45488032783845
RPS6P25	-0.884635237966093	-1.42803338612296	-0.341237089809223	2.24341081582783	-3.31097229360847	0.00224333306461331	0.169646063331703	-1.45714664136189
ATP1B1	0.949462670069076	0.365838298756783	1.53308704138137	2.76765731547251	3.30867371295125	0.00225719359707495	0.169646063331703	-1.46258374070026
TNFSF9	-0.906410394053565	-1.46367816729651	-0.349142620810623	2.34027287441653	-3.30803742582587	0.0022610448983555	0.169646063331703	-1.46408851306334
NAF1	-1.05900570397807	-1.71162942002234	-0.406381987933798	3.60315959017272	-3.30023536124153	0.00230878340465404	0.17219676226378	-1.4825288193584
CTA.276O3.4	-1.21807941939014	-1.97001764126596	-0.466141197514326	2.66440592050134	-3.29460163955215	0.00234385259166485	0.173777946589116	-1.4958315195107
RBSN	-0.459260869132244	-0.742962229460555	-0.175559508803933	3.32075056057355	-3.29236132168296	0.00235793943510627	0.173794006599304	-1.50111853117215
CHPT1	0.656181098564947	0.250305828073182	1.06205636905671	2.48854794993727	3.28806648984657	0.00238517160117952	0.174773100367131	-1.51124933218209
SIGLEC17P	1.15940731266956	0.441036150061782	1.87777847527733	1.993875827576	3.28243859822119	0.00242131192948781	0.176389758584199	-1.5245151513155
QRSL1P3	-0.80201087535563	-1.29932864870192	-0.304693102009343	1.5994816549983	-3.27986329572473	0.0024380237154699	0.176580561588658	-1.53058195604749
IL18BP	0.570858067131329	0.216623054681681	0.925093079580978	4.24197593157308	3.27752583797492	0.00245328750615336	0.176631265830442	-1.53608650115191
TIMP3	1.4607775929861	0.55374573140539	2.36780945456681	1.05670840168138	3.27545035601749	0.00246691712053689	0.176631265830442	-1.54097255147574
RP1.102E24.9	-0.617699894292725	-1.0033341553742	-0.232065633211252	1.75997539952446	-3.25770220421333	0.00258646168841426	0.184138437249038	-1.5826945771377
ING3	-0.503174919632125	-0.817798864489217	-0.188550974775033	5.03792952381715	-3.2526451014539	0.00262152511739106	0.184816400188801	-1.59456285874084
MTCYBP18	-1.61346759172989	-2.62250842433029	-0.604426759129484	2.36266332404865	-3.25207813376569	0.00262548437618568	0.184816400188801	-1.59589289705499
IZUMO2	-0.514830366624032	-0.837672123591963	-0.1919886096561	1.68510341795764	-3.24327607962432	0.00268768844192135	0.186758426245538	-1.61652713857349
MIR181A1HG	-0.912370175635699	-1.48452138068836	-0.340218970583043	1.22797648239725	-3.24317011240879	0.00268844581607137	0.186758426245538	-1.61677538822753
PCBP3	-0.72339139046214	-1.17721576347173	-0.269567017452551	1.79953961168824	-3.24186544401094	0.00269778732246148	0.186758426245538	-1.61983151698694
MAGEH1	-0.728448844545514	-1.18606813344649	-0.270829555644539	4.38253910905807	-3.23745844530429	0.00272957138186983	0.187920491290269	-1.63015032197574
