logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
UBD	-4.11056121775754	-5.39817142985381	-2.82295100566127	3.10925348434876	-6.54666447099876	4.79665535318936e-07	0.000229735808141005	6.36316234130218
RARRES2	-2.96162805638133	-3.89433483019271	-2.02892128256995	6.23224868117208	-6.5116156733839	5.25499280996123e-07	0.000237069858167233	6.27712088652374
HLA.DPB1	-2.39477036274437	-3.15490430357921	-1.63463642190953	6.01944871257044	-6.46066355158903	6.00187343653249e-07	0.000237069858167233	6.15178848754966
ABI2	-0.73673467853637	-0.970922715155401	-0.502546641917339	4.3588929023157	-6.45133779449642	6.14982429005296e-07	0.000237069858167233	6.12881725712486
WDR18	-0.608277595992395	-0.802004584069132	-0.414550607915659	4.78351164971284	-6.43895024911888	6.35209036618425e-07	0.000237069858167233	6.09828921146548
UBB	-0.56815673629379	-0.749133456530743	-0.387180016056837	10.9874583527775	-6.43796812111228	6.3684127122837e-07	0.000237069858167233	6.09586811046385
PATL2	-0.93219347010592	-1.22961579543169	-0.634771144780149	1.76901665362758	-6.42740796692059	6.54662788439134e-07	0.000237069858167233	6.0698288987286
HLA.DRB6	-3.51180692915703	-4.6365939104926	-2.38701994782146	2.61938107021051	-6.40270843438268	6.98348197921712e-07	0.000237069858167233	6.00887676437237
NDUFA4L2	1.5609160633807	1.06057538457918	2.06125674218222	7.0714648979927	6.39760042124056	7.07745471321033e-07	0.000237069858167233	5.99626313624864
IRF1	-2.01756223243637	-2.66557612624058	-1.36954833863217	5.86141154331795	-6.38478087816434	7.31898709629312e-07	0.000237069858167233	5.96459426624297
RP11.81H14.2	-2.13802476522422	-2.82531897258777	-1.45073055786067	2.65465988096829	-6.37930582618215	7.42467454328947e-07	0.000237069858167233	5.95106347641913
HLA.DMA	-2.19824323293505	-2.90650120036217	-1.48998526550793	5.26925167556289	-6.3648423512576	7.71137740000309e-07	0.000238281561660096	5.91530350374076
IRF8	-2.0882601207513	-2.76481162814706	-1.41170861335554	1.51713354510103	-6.32975796501038	8.45439849743517e-07	0.000253077135021661	5.8284663539069
B2M	-1.20687484080721	-1.59996645915594	-0.813783222458473	13.8009660554472	-6.29610301452241	9.23536223306461e-07	0.000268077378274321	5.74504447994441
RTN1	2.06959682055255	1.39078425505871	2.74840938604639	1.50569119515228	6.25229197145889	1.03627265631136e-06	0.000291954581611958	5.63627136992693
TIA1	-0.729209387465119	-0.969325331252423	-0.489093443677814	5.13036191581847	-6.22779957666085	1.10527759140256e-06	0.000302498687087005	5.57537639154345
GLYATL1	1.69185255658337	1.13282325369431	2.25088185947243	2.63978730688534	6.20627926846311	1.16974450740833e-06	0.000307231597209619	5.52182083245721
JUN	-1.51665227823236	-2.01823291384767	-1.01507164261706	5.76383407207671	-6.20081301486376	1.18671772593756e-06	0.000307231597209619	5.50821009671443
FAS	-1.17770312103836	-1.56940800918435	-0.78599823289236	4.85371816229279	-6.16566905167502	1.30196546925038e-06	0.000328198084998669	5.42063245832201
HLA.DPA1	-2.64550150598772	-3.53026269146219	-1.76074032051325	5.60791223761351	-6.13176251714219	1.42389991165699e-06	0.000349731724455443	5.3360240546196
EEF1D	-0.467019556347197	-0.6239507611356	-0.310088351558794	8.25506993740405	-6.10279993713192	1.53718070774685e-06	0.000368116349987677	5.26366516208448
HLA.DRB5	-3.26860530961709	-4.37226771899583	-2.16494290023834	4.53509156573664	-6.07336812956395	1.661656065895e-06	0.000376994330643088	5.19005300199769
CARD16	-1.97525203956377	-2.642646214894	-1.30785786423354	3.33269040749513	-6.06936815856437	1.67934315698152e-06	0.000376994330643088	5.18004241713781
IFI27	-1.77920103463709	-2.38064208338713	-1.17775998588705	9.67774397874056	-6.06645990900465	1.69232239457697e-06	0.000376994330643088	5.17276311692983
TAP1	-1.40169560823823	-1.8789892993951	-0.92440191708136	4.90391270496172	-6.02242491019278	1.90172757412184e-06	0.00041401473710257	5.06244981957274
TMOD1	1.40528075499855	0.924088752063345	1.88647275793375	4.52733166888233	5.98891394503035	2.07850663792458e-06	0.000442444779659546	4.97838391935158
PPP1R15A	-1.65445325274608	-2.22518184012898	-1.08372466536317	6.78166658677547	-5.94467681484033	2.33760232093107e-06	0.000486780274613015	4.86726008485996
PPP1R12B	-1.1181166615832	-1.50454181311384	-0.731691510052564	2.81994273925759	-5.93369348457354	2.40684557325997e-06	0.000490535611622494	4.83964398786363
CNN2	-1.28164860858087	-1.72521621236188	-0.83808100479986	5.839501742792	-5.92532977056604	2.46096163235651e-06	0.000491115655757147	4.81860775049519
CRTAP	-0.428007971215331	-0.576359370245125	-0.279656572185537	8.00816066089045	-5.91648252551847	2.5195460057543e-06	0.000492545534471846	4.79634898229857
EREG	1.36809375034927	0.892356351911259	1.84383114878729	1.69426707981732	5.89728261224946	2.65157996487184e-06	0.000507989689670148	4.74802165783776
TIMP3	1.50206206862749	0.97705673027849	2.02706740697649	9.07559464140692	5.86715463598473	2.87301039573718e-06	0.000532453281292755	4.67212714600238
JAK2	-1.19187688952143	-1.60897482395754	-0.774778955085322	2.92043163896181	-5.85998810998181	2.9283778103088e-06	0.000532453281292755	4.65406342359806
PCGF6	-0.696651755278961	-0.940539294623616	-0.452764215934305	2.91335762997247	-5.8577320079248	2.94603026500846e-06	0.000532453281292755	4.64837591840962
F5	2.62170861221419	1.69672499829056	3.54669222613782	3.91091644813299	5.81237674462875	3.32462843261378e-06	0.000589752143629767	4.53395340341808
MYL9	-0.90836144791973	-1.2292882035438	-0.587434692295661	5.00979401329282	-5.80438409340068	3.39627246937649e-06	0.000591507163348316	4.51377308533029
RFTN1	-1.15947600556061	-1.57003739323859	-0.748914617882642	3.23102180144403	-5.79144635819937	3.51556324786256e-06	0.000594457090475721	4.48109690837473
C1orf52	-0.551973073471433	-0.747500495938243	-0.356445651004623	5.01944225209984	-5.78913386614453	3.53732687724356e-06	0.000594457090475721	4.47525504394525
SLC1A1	1.21511771977364	0.783827016839372	1.64640842270792	3.58146632030912	5.7776553647401	3.64738548585039e-06	0.000595390583789989	4.44625193814753
PCSK7	-0.745118679499702	-1.00968204701846	-0.480555311980947	4.16870981041788	-5.77562670901698	3.66719328151262e-06	0.000595390583789989	4.44112505406584
FN1	1.34541196270921	0.865504731721616	1.82531919369681	12.7353403477619	5.74911990181512	3.93621215553874e-06	0.00062841627063176	4.37410858464686
CRTAC1	1.62129528195737	1.0421867219862	2.20040384192853	9.81540097072795	5.74123745595254	4.01999186634466e-06	0.000631270526028123	4.35416982316555
CTSH	-2.34555095707965	-3.18432523506161	-1.50677667909769	5.89876017092467	-5.73460017541121	4.09193173968087e-06	0.000631543381722825	4.33737729579544
SELP	2.63525880585711	1.69119836524839	3.57931924646582	4.76940475688357	5.72435881851302	4.20549345003567e-06	0.000631543381722825	4.31146024205388
SYNGR1	-0.962773347781984	-1.30775427809076	-0.617792417473211	3.4299554347278	-5.72311332194125	4.2195194101953e-06	0.000631543381722825	4.30830785308141
RP11.14N7.2	-1.12584657868215	-1.53055317060725	-0.721139986757053	6.40241228528888	-5.70482477025677	4.43099415258291e-06	0.000652992199809103	4.26200658222745
GALNT7	0.735451752869057	0.470020361979178	1.00088314375894	3.56628681932251	5.68205299080543	4.70932637210576e-06	0.000674029763696802	4.20432311437794
SLC25A36	-0.635666789728928	-0.865101358004829	-0.406232221453026	4.78412823183221	-5.68164435014602	4.71447898190685e-06	0.000674029763696802	4.20328766272797
IL32	-2.51175785512486	-3.42235319477386	-1.60116251547586	3.99370905959633	-5.65660327833693	5.04132446800968e-06	0.000710159515868599	4.13981518366089
SVBP	-0.66220203796615	-0.903006454258055	-0.421397621674244	5.52429915104736	-5.63935507857089	5.27966019308047e-06	0.000732954565065476	4.09607182634343
PLK2	-1.30993134529796	-1.78734292912957	-0.832519761466357	3.63102281928924	-5.62676732863365	5.4607424593351e-06	0.000747263600256727	4.06413592524235
SLC39A14	0.820107060127949	0.520743005666733	1.11947111458917	6.75516593363468	5.61790348280162	5.59200004944292e-06	0.000754447443290334	4.04164183638621
HSBP1	-0.332810913319509	-0.454800566042022	-0.210821260596995	7.28251816638359	-5.59471462623438	5.95063296485276e-06	0.00079168212736562	3.98277179028252
ZC2HC1A	-1.03517640365845	-1.4150921080175	-0.655260699299387	3.86165209450268	-5.58766669967271	6.06416356367703e-06	0.000795734558581674	3.96487261656281
HDX	-1.015083861834	-1.38971461663865	-0.640453107029359	1.81073847223201	-5.55650706655121	6.59284532884901e-06	0.000845677087052985	3.88570338417628
ADGRG2	2.16051280082305	1.36291497173647	2.95811062990964	4.47974632520843	5.55490013440761	6.62133641601147e-06	0.000845677087052985	3.8816190273258
ST3GAL4	-0.732542932917596	-1.00338550054611	-0.461700365289081	4.29674163745656	-5.5465066199039	6.7721833762269e-06	0.000853562428432598	3.86028275782166
NOX4	-1.25643831760045	-1.72173901267819	-0.791137622522702	5.077420452272	-5.5374631145862	6.93859004237446e-06	0.000861335316111178	3.83728977939681
BTN3A2	-1.17791992484889	-1.61445879432978	-0.741381055367997	5.2487831580982	-5.53345297739803	7.01369189442237e-06	0.000861335316111178	3.82709260769261
HLA.F	-1.12339837350545	-1.54108495110949	-0.705711795901414	6.18344810104529	-5.51552232006793	7.35964314502017e-06	0.000877367183606147	3.78148687510575
TNFRSF1B	-1.04634493145323	-1.43556210626349	-0.657127756642964	2.01529450034493	-5.51297793194868	7.41010779484382e-06	0.000877367183606147	3.77501394002841
CRLF1	1.77793859861464	1.11621648342717	2.43966071380211	6.13803033859965	5.50990973586263	7.47142529751502e-06	0.000877367183606147	3.76720797431125
SCPEP1	-0.495922495113441	-0.680562675956163	-0.311282314270719	7.30473692750774	-5.50796239654849	7.51060748049943e-06	0.000877367183606147	3.76225338138934
DNAJB1	-1.56954906712026	-2.1571724392568	-0.981925694983725	7.42791094150175	-5.47745995402904	8.15206693095018e-06	0.000940827097970744	3.68462047738934
BTN2A1	-0.547740872419502	-0.753084849642529	-0.342396895196476	3.67920042259343	-5.4701162352198	8.31457408623537e-06	0.000947079661397793	3.6659225891168
VCAM1	1.14389943668655	0.714747874389693	1.57305099898341	8.87501329533776	5.46613713735164	8.40398488556346e-06	0.000947079661397793	3.6557902562471
HMGB1P5	-0.621638790354075	-0.855933691132435	-0.387343889575715	6.06375926488202	-5.4409989873539	8.99165423880872e-06	0.00100152390643661	3.59176080707483
RP13.270P17.3	-1.17760225831315	-1.62393303036043	-0.731271486265866	2.06149955611533	-5.41059684361823	9.75793799179815e-06	0.00107379843583826	3.51428350909217
NFKBIZ	-1.48670770579081	-2.05061615670546	-0.92279925487617	7.15568552772581	-5.40655175114011	9.86473142851724e-06	0.00107379843583826	3.50397175871738
PRDX1	0.386413281549442	0.239337741192207	0.533488821906676	9.01078435105122	5.38784344231326	1.03741477590357e-05	0.00111656136386295	3.45627117231316
CYB5R1	0.643605790797316	0.398243037465285	0.888968544129347	5.9538011296952	5.37916271626884	1.06194279335086e-05	0.00113026111305643	3.43413280119799
ENPP1	1.86530126161493	1.15361728845147	2.57698523477839	4.69214824835226	5.37483545392389	1.074386825855e-05	0.00113093971482033	3.42309584092681
EFTUD1	0.951507272301457	0.58752109466148	1.31549344994143	3.47046332868246	5.36081222526329	1.11573064620469e-05	0.00115769570998599	3.38732338224854
CNTLN	-0.571331586763532	-0.790189349856667	-0.352473823670398	2.55981564188947	-5.35339950245492	1.13822779902161e-05	0.00115769570998599	3.36841072830641
ITM2B	0.497541066320014	0.306948613787544	0.688133518852484	11.5173552707455	5.35336196630338	1.13834287209982e-05	0.00115769570998599	3.36831495383956
SPON2	-1.32587585952205	-1.83443130460295	-0.817320414441145	5.32514523701826	-5.34647979382844	1.15964021283337e-05	0.00115769570998599	3.35075397268361
TMSB10	-1.02336510326774	-1.41614945458269	-0.63058075195278	11.1042711728325	-5.34293390210797	1.17076914832034e-05	0.00115769570998599	3.34170533061553
SPATA6	-0.917050879543696	-1.26949092714705	-0.564610831940343	2.93179053411609	-5.3359475937491	1.19301121080465e-05	0.00115769570998599	3.32387578511615
CIAPIN1	-0.372305294700708	-0.515389586171529	-0.229221003229888	4.62156606609322	-5.33593622550784	1.19304774753968e-05	0.00115769570998599	3.32384677105066
GGT5	-1.74665911874252	-2.41806938867286	-1.07524884881218	6.54945386037446	-5.33486643303805	1.19649102504032e-05	0.00115769570998599	3.32111642094725
SEMA3A	2.16665492863559	1.33135859335912	3.00195126391206	5.36941091913977	5.31927628306874	1.24781893873512e-05	0.00119528576141437	3.2813219942625
OLFML1	-0.791347851025679	-1.09741181726163	-0.485283884789729	6.3652258015099	-5.30223046231203	1.30647642758617e-05	0.001239082940579	3.23780177304027
RSRC2	-0.540745217970512	-0.750280857476872	-0.331209578464152	5.81765985109617	-5.29222330179755	1.34219580856749e-05	0.00124936949620119	3.21224742111879
XXbac.BPG181B23.6	-0.965280012462579	-1.33959758072891	-0.590962444196243	0.728921489942638	-5.28830479214359	1.35644840996155e-05	0.00124936949620119	3.202240156651
PALLD	-0.986640517635489	-1.36924133945324	-0.604039695817736	3.96204263673933	-5.28830412289399	1.3564508571346e-05	0.00124936949620119	3.20223844744734
ZIC1	1.36169846561611	0.83311054321578	1.89028638801644	5.58628412390999	5.28283549719964	1.37659626019933e-05	0.00125584910251899	3.1882715663543
GYPC	-0.678255955274162	-0.941743767540688	-0.414768143007637	5.91461366366218	-5.27881520777642	1.39159777118324e-05	0.0012575580236004	3.17800310719963
CTBS	0.514446749030747	0.314427923078183	0.714465574983312	5.97444113531349	5.27439836844891	1.40826843222827e-05	0.00126072928152473	3.16672118747613
LOXL1	-1.64465504183303	-2.28716120218366	-1.0021488814824	4.99577173223719	-5.24929403086656	1.50690479672093e-05	0.00133654083775832	3.10258553716733
NFATC3	0.520528315213805	0.316996527828086	0.724060102599525	3.77367585770149	5.24463763846955	1.52594906054258e-05	0.00134101523403095	3.09068744043525
NEXN	-1.47591659201937	-2.05442879287118	-0.897404391167564	2.66359407135105	-5.23181847839713	1.57963659729597e-05	0.00137076982679386	3.05792843033
HCP5B	-1.08455653864885	-1.51019509291975	-0.658917984377945	1.5728581301366	-5.22534070378857	1.60748339988017e-05	0.00137076982679386	3.04137288331089
NPM1	-0.533360754972567	-0.742739168373283	-0.32398234157185	8.35485626459428	-5.22387200549212	1.61386532201134e-05	0.00137076982679386	3.0376191018611
PSMB9	-1.4461618283212	-2.01405741051884	-0.878266246123572	7.02964405220971	-5.22217929970715	1.6212521885009e-05	0.00137076982679386	3.0332927162868
CCDC74A	-0.895581356090739	-1.24742379648185	-0.54373891569963	2.64080409731661	-5.2198761016046	1.63135776442739e-05	0.00137076982679386	3.02740584869866
PC	0.818131186066381	0.496457619037821	1.13980475309494	4.17354808724712	5.21568011677249	1.64993104444833e-05	0.00137432082389309	3.01668073892279
WLS	-0.988655837472376	-1.37811454663792	-0.599197128306829	5.65946137345252	-5.2057953358128	1.69452907573345e-05	0.00139930120831472	2.99141299653803
HLA.DMB	-2.48242241901615	-3.46100277381356	-1.50384206421874	2.63971742314837	-5.20214636176079	1.71129662880788e-05	0.00140106926558553	2.9820847542512
CD164	0.774360726491367	0.468696999791844	1.08002445319089	8.28132601198608	5.19520620356764	1.74364870325421e-05	0.00141055414460743	2.96434200149214
C3	-1.89244661598259	-2.63971763243094	-1.14517559953424	6.83390761560598	-5.19336532949309	1.75233263606101e-05	0.00141055414460743	2.95963554406611
APP	0.624146128769096	0.377228511921228	0.871063745616965	6.33388287574541	5.18367278863526	1.79877632080309e-05	0.00142950620420756	2.93485383327304
CH507.254M2.2	-1.80992854203256	-2.52614928827993	-1.09370779578519	1.8334500434622	-5.18224459313459	1.80572346496622e-05	0.00142950620420756	2.93120206139064
BTN2A2	-0.761622647087961	-1.0632074268098	-0.460037867366119	2.84903875634252	-5.17885563177333	1.82231628553626e-05	0.00143081702452064	2.9225365923947
GALK2	-0.64240195667776	-0.897245337727759	-0.387558575627761	4.61821283885943	-5.16936111724214	1.86962220128929e-05	0.00144594301210818	2.89825802631846
SPATS2L	-0.744218876238066	-1.03948946530321	-0.448948287172919	4.12329897413126	-5.16873023035642	1.87280888119119e-05	0.00144594301210818	2.89664470497873
ZNF106	-0.487346714605555	-0.680872157158993	-0.293821272052117	5.41224184393305	-5.16420350905495	1.89583428462145e-05	0.00144594301210818	2.88506859480122
HIST2H2BF	-0.823233483683765	-1.15021527844128	-0.496251688926254	2.31853247607289	-5.16300835825036	1.90196074251624e-05	0.00144594301210818	2.882012181682
MAP4K4	-1.1651882516025	-1.62897097630522	-0.701405526899776	2.82672773273536	-5.15210736130598	1.95876537974444e-05	0.0014774026435096	2.85413318886241
PRG4	2.35858350415213	1.41797634266124	3.29919066564301	13.2518636965075	5.14216905896502	2.01203566696314e-05	0.00149485326717455	2.82871416901689
IL7	-0.951710928071646	-1.33157737590355	-0.571844480239748	1.77056472548096	-5.13780356265312	2.03589231012704e-05	0.00149485326717455	2.8175480128367
ID3	-1.23476731529333	-1.72765860713065	-0.741876023456016	8.19270760224378	-5.13732871005675	2.03850434555098e-05	0.00149485326717455	2.81633340347355
RBMS3	-0.809742038214589	-1.13303925527259	-0.486444821156592	5.19809601090726	-5.13627295647377	2.04432381250513e-05	0.00149485326717455	2.81363291211841
HLA.K	-0.892304128768745	-1.24944394832452	-0.535164309212971	2.31774282709558	-5.12363286482451	2.11530568949951e-05	0.00153503887876635	2.78129950048267
RPS19	-0.594043855870324	-0.831978282904902	-0.356109428835746	10.5796818675758	-5.11993677781852	2.13652485833798e-05	0.00153877982090372	2.77184436398688
RND1	-1.49656663417663	-2.0968288612314	-0.89630440712185	1.77019680369393	-5.11279545303015	2.17812970115158e-05	0.00154639862394058	2.75357515361311
POLR1D	-0.453213163604523	-0.635001356731027	-0.271424970478019	5.4869080040579	-5.11258118615094	2.17939048159492e-05	0.00154639862394058	2.75302699501589
HLA.B	-1.47529082278594	-2.06854963332246	-0.88203201224943	9.34476717834919	-5.09960829914507	2.25710443231364e-05	0.00158223335698368	2.71983714418637
RRN3P1	-0.579433145091865	-0.812573673986566	-0.346292616197164	3.33823867225129	-5.09669836867869	2.27491445557295e-05	0.00158223335698368	2.71239202651505
LPP	-0.618810442635789	-0.867830810881005	-0.369790074390573	6.02294745909521	-5.09596149722424	2.27944674040868e-05	0.00158223335698368	2.71050670612309
RSRP1	-0.656298450164224	-0.920870135455955	-0.391726764872493	6.44954982376697	-5.08699592815653	2.33532201692338e-05	0.00160935608633878	2.68756726472667
ANK3	1.66414903979316	0.991967788959916	2.3363302906264	4.19449751249762	5.0770238000333	2.39908499795429e-05	0.00162110475361847	2.662051167948
BTN3A1	-0.799784941182385	-1.1228379534241	-0.476731928940674	4.39611120559104	-5.07694902499559	2.39956965232934e-05	0.00162110475361847	2.66185983321459
FGFR1OP	-0.65647591025912	-0.921671601188617	-0.391280219329622	3.65346013810658	-5.07639848718794	2.4031409856334e-05	0.00162110475361847	2.66045111225898
SAMHD1	-1.34916903668426	-1.89497697298587	-0.803361100382649	3.22709681639121	-5.06908874412277	2.45106733532076e-05	0.00164187230804459	2.64174653343143
SHFM1	-0.462931770025878	-0.650538843170701	-0.275324696881055	7.74056088070398	-5.06024044503752	2.51036480639517e-05	0.00166991558892079	2.61910419740674
MED28	-0.478219229184516	-0.672490342566155	-0.283948115802877	5.11930989306006	-5.04803294994444	2.5945415798359e-05	0.00171400784781021	2.58786452135687
RP11.693N9.2	-1.43962710180103	-2.02582771577019	-0.853426487831872	3.81423352810284	-5.03624813987936	2.67848611561141e-05	0.0017473702974327	2.55770522240779
ERRFI1	1.58016273722961	0.936467768684274	2.22385770577495	8.03337266196095	5.0341375385815	2.69380499721816e-05	0.0017473702974327	2.55230372014439
CHORDC1	-0.785356622465838	-1.10533145020441	-0.465381794727269	3.94962901732982	-5.03331918008793	2.69976828499884e-05	0.0017473702974327	2.55020934792568
LPCAT1	0.578302241016581	0.342419366238369	0.814185115794793	3.10789638510326	5.02761297435133	2.74171802508599e-05	0.00176187690006379	2.53560568547633
GPI	0.420013290062411	0.248496872246854	0.591529707877967	7.20032165960197	5.02181500393829	2.78501130252875e-05	0.00176187690006379	2.52076694230707
FAH	0.995882350512017	0.589021164018203	1.40274353700583	5.54051894959535	5.01955421698584	2.80207752194346e-05	0.00176187690006379	2.51498085272385
APOBEC3F	-0.730317815949393	-1.02875099322589	-0.431884638672899	2.57085811000372	-5.01843343135519	2.81057690484411e-05	0.00176187690006379	2.51211238600376
EIF4EBP1	-0.72121384571886	-1.01595441715174	-0.426473274285979	4.77103484350817	-5.01796363312336	2.81414725660048e-05	0.00176187690006379	2.5109100123783
DRAM1	-0.789716389650565	-1.11288622851684	-0.466546550784292	4.80681762334789	-5.01122271636225	2.8658796837905e-05	0.00178261438253436	2.49365757435688
ZNF267	-0.716163557336201	-1.00952115460362	-0.422805960068779	2.92507506193476	-5.00631593077125	2.90413432400876e-05	0.00179475501223741	2.48109919146966
JUND	-1.12337104818002	-1.58385749005275	-0.662884606307291	4.65862728288859	-5.00276098465289	2.93216875519916e-05	0.00180046439141364	2.47200062480344
FNIP2	0.715001007264982	0.421752601956411	1.00824941257355	2.7443180412429	5.00005025709115	2.95372764009599e-05	0.00180215013149551	2.46506272428172
TMCO3	0.503781296866387	0.296810626738083	0.710751966994691	5.64327760749082	4.99156360289026	3.02225531926898e-05	0.00183229010780238	2.44334160597601
TPST2	0.823719198955444	0.484964341164631	1.16247405674626	4.59275001118472	4.98651387467862	3.06378380357847e-05	0.00184198923254825	2.43041700376962
F2R	-1.30423921039079	-1.84077576608713	-0.767702654694457	1.76253520974821	-4.98495578602882	3.07671236254014e-05	0.00184198923254825	2.42642911772016
RBM14.RBM4	-0.573285816125355	-0.80991464687142	-0.33665698537929	2.4488212958816	-4.96828973026143	3.21846641489751e-05	0.00191488756449089	2.38377255063389
SECTM1	-1.18080207788137	-1.66993831441559	-0.691665841347148	1.35213134701792	-4.95051802415051	3.37683515251618e-05	0.00199431857324288	2.33828600784215
RP11.403P17.3	0.490587866368278	0.287268742022893	0.693906990713663	5.10225292508206	4.94813963869896	3.3986131743002e-05	0.00199431857324288	2.33219857638484
GBP1P1	-1.45973434662156	-2.06492945949916	-0.854539233743957	3.28646440804411	-4.94631521807173	3.41541395824722e-05	0.00199431857324288	2.32752901477703
SSBP2	-0.500007482984881	-0.707396733266585	-0.292618232703178	6.48888675373999	-4.94417275821864	3.43524965638454e-05	0.00199431857324288	2.32204544874497
RP11.705C15.2	-1.10584109406667	-1.56482362283155	-0.646858565301791	3.19075384014763	-4.94083038764521	3.46642504302417e-05	0.00200029430645352	2.31349076782919
TRO	-0.818225893036249	-1.15814052498523	-0.478311261087273	4.16657949225907	-4.93635897390048	3.5085745617898e-05	0.00201249315732841	2.30204639085954
PEAK1	-0.553755524873287	-0.784102549067425	-0.32340850067915	3.0559935667641	-4.92990830114866	3.57028665234899e-05	0.00203129444078147	2.28553631321257
NXF1	-0.617585564804669	-0.874556783330233	-0.360614346279106	5.60707758151754	-4.92851437490852	3.58376407236735e-05	0.00203129444078147	2.28196867103274
CRAT	0.461244010550857	0.269015536739321	0.653472484362393	5.47946795220216	4.92058113078143	3.66144299129201e-05	0.0020631154360933	2.26166433794721
CD68	0.803567453656477	0.468497656767654	1.1386372505453	7.40366655688219	4.9180215924152	3.68686255254696e-05	0.00206528984741797	2.2551135263514
ISG20	-1.30315360696288	-1.84716421273933	-0.759143001186433	2.94598437862756	-4.9123762037608	3.7435544948488e-05	0.00208469463098519	2.24066500519461
ALDH2	-0.62497430916778	-0.885986654326325	-0.363961964009235	5.35108028231358	-4.91026003048796	3.76502945151308e-05	0.00208469463098519	2.23524902821113
SCARA3	1.2152733973809	0.705530755275083	1.72501603948673	6.2060568724239	4.88907163477362	3.98696124475746e-05	0.0021948909059501	2.18102278653684
C21orf91	-0.81354146893057	-1.15500746509818	-0.472075472762957	2.15885025280776	-4.8857991322224	4.02238562459339e-05	0.00220173896559886	2.17264798749627
HLA.DQB1	-2.69720493726185	-3.83231125618931	-1.5620986183344	3.13332761790971	-4.87282460825072	4.16595772777084e-05	0.00226264270469473	2.13944535795033
C10orf105	2.04224080541868	1.18240529930869	2.90207631152867	3.77856499610781	4.87074002262349	4.18949815093181e-05	0.00226264270469473	2.13411093463488
STAT1	-1.34081769642551	-1.90548961729814	-0.776145775552886	6.09680499359862	-4.86941642077641	4.20451405611924e-05	0.00226264270469473	2.13072388235238
TPM2	-1.11289229167599	-1.58197729543369	-0.643807287918293	5.64225445165441	-4.86524774738555	4.25215900979254e-05	0.00227549894719568	2.12005651857079
RP11.61J19.5	-0.803267714141713	-1.14332684515747	-0.463208583125959	0.863692767904525	-4.84405701314924	4.50282809882695e-05	0.00238934970458722	2.06583415302751
