logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
IL32	-1.95198488402745	-2.55491789522155	-1.34905187283334	3.68950903113287	-6.60573038127602	2.33373299097386e-07	0.000126342509699303	7.00822255042925
DYX1C1	1.62432653870405	1.12230134995263	2.12635172745547	3.0217845542728	6.6017836514003	2.35951209065689e-07	0.000126342509699303	6.99785452413045
CARD11	1.60840933948442	1.11104932434746	2.10576935462137	1.47786942204655	6.59840813401534	2.38178861668165e-07	0.000126342509699303	6.9889858262008
FBLN5	2.18612409646134	1.50939219364748	2.86285599927519	2.86436384285482	6.59130816146331	2.42934137329015e-07	0.000126342509699303	6.97032791645088
RGL3	1.71585918940782	1.18363007340288	2.24808830541276	1.88113259339579	6.57803941857849	2.52080027333007e-07	0.000126342509699303	6.93544569128803
RP11.379B8.1	1.49194394846601	1.0260237949823	1.95786410194971	1.85920408288592	6.53362894898724	2.8530317580958e-07	0.000130184232781778	6.81856835230801
BIRC3	-1.36121511476238	-1.78638356214309	-0.936046667381664	4.41120599026139	-6.53249658869454	2.86205876347251e-07	0.000130184232781778	6.81558573806978
RPS6KA2	1.09720396339609	0.753622659308185	1.44078526748399	2.7475648605348	6.51585333067941	2.99811777477939e-07	0.000130184232781778	6.77173341340538
LRP1	1.06996774240801	0.734823755373559	1.40511172944246	5.06131824083691	6.51407431318903	3.01304289758306e-07	0.000130184232781778	6.76704440600802
MCOLN3	2.08278760780802	1.42430896845445	2.7412662471616	3.23935627690452	6.45381853136711	3.56549667817943e-07	0.000148918911258628	6.60804877034299
FGD5	1.39582570549358	0.951824641356416	1.83982676963075	2.14466419456873	6.41446791288609	3.98051848096369e-07	0.000153487083070031	6.50403225390897
ISG20	-1.81587706613926	-2.39474477149227	-1.23700936078625	3.7859381742351	-6.40059839704416	4.13816019362515e-07	0.000153487083070031	6.46733691019945
DST	1.39890986167674	0.952296617965421	1.84552310538806	4.36497481806416	6.39104080482904	4.25044965076358e-07	0.000153487083070031	6.44203976961655
MYO6	1.40624258863494	0.957112511625995	1.85537266564389	1.5441754531669	6.38853918599814	4.28034549041212e-07	0.000153487083070031	6.43541710488385
TOM1L1	1.04089584148537	0.708420966004634	1.37337071696611	1.60858568769159	6.38795572550774	4.28734868910702e-07	0.000153487083070031	6.43387239931058
CTA.384D8.35	-1.7513868148761	-2.31343482026823	-1.18933880948398	2.88393334206442	-6.35802338455289	4.66259516150068e-07	0.000161303423187472	6.35458627942947
VAMP5	-1.76845572665704	-2.3366613184493	-1.20025013486478	6.56391308406294	-6.35041554003572	4.76314976690858e-07	0.000161303423187472	6.33442170214918
NBPF20	1.38453801192481	0.937891808827368	1.83118421502226	1.82684051388534	6.32491499586516	5.11645139962471e-07	0.000165098259542087	6.26679587751161
KDM2B	0.961235494659076	0.651069006646328	1.27140198267182	3.5599827555178	6.32336691504452	5.13873273913917e-07	0.000165098259542087	6.26268866008996
SOD2	-1.77417921531232	-2.34916713246324	-1.19919129816141	9.28634329329889	-6.29581886565	5.55202854069885e-07	0.000169948659501824	6.18956672178919
EXTL2	0.974081332051899	0.658365785956695	1.2897968781471	2.17434601160313	6.29524604494642	5.56096970436933e-07	0.000169948659501824	6.18804557856734
MROH7	1.14951364550989	0.774792030157511	1.52423526086228	1.40194936953815	6.25920018235059	6.15386474371404e-07	0.000180501545377315	6.09226967660422
FERMT2	2.28880139365398	1.54241330373461	3.03518948357336	3.08347599768133	6.25686615004101	6.19438663306031e-07	0.000180501545377315	6.08606432314287
ANKRD36C	1.2978218508139	0.873291597691675	1.72235210393613	3.5149068858903	6.23763406856762	6.5387015400869e-07	0.000183105805262305	6.03491624962051
CXADR	1.74216934601627	1.17143131732719	2.31290737470534	2.23162482197823	6.22826400183529	6.71339040389462e-07	0.000183105805262305	6.00998556392632
IRF1	-2.00472704387922	-2.66152840036285	-1.34792568739558	6.17595438841739	-6.22780009798079	6.72216044857626e-07	0.000183105805262305	6.00875108451436
SUSD5	1.28420284619687	0.861787056069118	1.70661863632462	0.809728167382419	6.20307368514782	7.20673544459814e-07	0.000192128500257053	5.94292769152564
CH507.154B10.2	1.37276035826382	0.919613399421129	1.82590731710652	1.41467142597751	6.18114761996801	7.66585317992549e-07	0.000200110709050972	5.88451888244015
C15orf48	-2.67956453017052	-3.56562803213814	-1.7935010282029	7.09329224459993	-6.17039304014863	7.90172330059269e-07	0.000202058352972299	5.85585619749775
HIST2H2AA4	-1.45598414102736	-1.94023536590897	-0.971732916145752	7.67874463194935	-6.13478536145638	8.7362043231642e-07	0.000203721525699213	5.76089343394353
AIM2	-1.97961643533138	-2.63850655513622	-1.32072631552654	1.62010985450424	-6.13029694098141	8.84751755963259e-07	0.000203721525699213	5.74891646121423
DAAM1	1.3522232004414	0.901896924626183	1.80254947625661	3.58777854302441	6.12681195137854	8.93493117996025e-07	0.000203721525699213	5.73961603455714
RBP4	3.16186195701736	2.10842048265216	4.21530343138256	4.66130774909046	6.12415182077751	9.00224064872396e-07	0.000203721525699213	5.73251631637171
APOL3	-1.21735242779912	-1.623051967471	-0.811652888127235	4.2643230869561	-6.12245028444805	9.04556264680685e-07	0.000203721525699213	5.72797475267416
TNFSF10	-1.71205894580486	-2.28274482721068	-1.14137306439903	5.56802605296115	-6.12117845342851	9.07808137090446e-07	0.000203721525699213	5.72457997519562
TGFBR1	0.895824532822715	0.597121261636402	1.19452780400903	3.0935288026647	6.11922509560992	9.1282553870186e-07	0.000203721525699213	5.71936583275296
ABCC3	1.50779302660228	1.00459425955357	2.01099179365098	5.28078712295982	6.11386180728249	9.26745966867927e-07	0.000203721525699213	5.70504805415024
MMD	1.33273988577702	0.885519953085599	1.77995981846843	3.01969354268168	6.08047769077192	1.01833986420004e-06	0.000216463387515547	5.61587957261502
SLC37A2	1.19514040252286	0.794072829811489	1.59620797523423	6.21648703439084	6.08015757342747	1.01926096276275e-06	0.000216463387515547	5.61502415999984
NUCKS1	0.668272584189787	0.443583001900887	0.892962166478687	3.02642779792485	6.06853922911635	1.05326591565522e-06	0.000219957032052665	5.58397293505593
ZFHX3	0.892267914328956	0.591375342964944	1.19316048569297	2.38165148645162	6.05058360735753	1.10808268969697e-06	0.000226608750421864	5.53596623640818
GBP1	-2.28956347991967	-3.06219043192262	-1.51693652791673	4.95067035094633	-6.04639187988539	1.12128831014809e-06	0.000226608750421864	5.52475591684798
HOXB7	1.81702201018868	1.19864172575553	2.43540229462184	2.85456284421048	5.99539787110248	1.29523134726338e-06	0.000257607123511272	5.38828368995658
RP11.12A2.1	-1.94237972873839	-2.6045581447109	-1.28020131276587	3.01800025199041	-5.98511600401884	1.33347112760448e-06	0.000261068644201315	5.36074631365154
MXD1	-1.72209496077867	-2.31099559734141	-1.13319432421594	5.12793748819218	-5.96662204128385	1.40513875377163e-06	0.000270867516688593	5.31119799757588
SLC25A4	1.54656881262097	1.01509078111287	2.07804684412907	1.81843957002353	5.93741474040778	1.52630965398099e-06	0.000289767575217906	5.23290358735493
EML1	1.19691861284047	0.783839259457949	1.60999796622299	1.54065851018856	5.91213834456147	1.63963813305267e-06	0.00030663680309179	5.16510493326997
APLP2	0.676838952169534	0.441805687964018	0.911872216375049	8.34389691969483	5.87583332757018	1.81740414431573e-06	0.000334883440121708	5.0676592740192
KANK2	1.15059733354811	0.749547952137131	1.55164671495909	2.89814551889638	5.85381466614819	1.93454281551726e-06	0.000341659964921934	5.00852336728435
DNHD1	0.96272669351971	0.62703252227896	1.29842086476046	1.88263856831359	5.85157356270748	1.94688352668518e-06	0.000341659964921934	5.00250291399065
TGFB2	1.12005703955445	0.729316474095896	1.51079760501301	1.73246086259532	5.84877743350493	1.9623916411452e-06	0.000341659964921934	4.99499107201842
EPSTI1	-1.5245006175874	-2.0563484623332	-0.992652772841606	5.08930782878508	-5.84862339255987	1.96324959891295e-06	0.000341659964921934	4.99457722656639
AK1	1.67121252289195	1.08447451243829	2.25795053334561	3.65568320822866	5.81166956222424	2.18036997571851e-06	0.000374247065695245	4.89526118704479
CCDC89	1.18838094259226	0.770805716623128	1.60595616856139	1.14517026493274	5.80676713049803	2.21093411540385e-06	0.000374364925216355	4.88208026378321
AQP9	-1.70241215983885	-2.30181701866337	-1.10300730101434	4.49481658585727	-5.79505963617533	2.28567936078989e-06	0.000381860831875964	4.85059803238496
EYA2	1.34825882496129	0.873010801539398	1.82350684838318	2.41030960201748	5.78850494057745	2.32863162573364e-06	0.000383917819347928	4.83296905485672
HCP5B	-1.086320216912	-1.47016833722509	-0.702472096598906	2.36664551829976	-5.77446694676604	2.42337215517427e-06	0.000390874529462594	4.79520657029071
RP11.420A23.1	1.08814451654236	0.703556744096846	1.47273228898788	1.33014089094043	5.77303993374942	2.43321734222524e-06	0.000390874529462594	4.79136734613323
LIMK2	-0.948271381062871	-1.28404339304849	-0.612499369077249	2.32091856817499	-5.76237618154192	2.50807286390234e-06	0.000397799404869574	4.76267462010182
GLIPR2	-1.19983227620866	-1.62531208005257	-0.774352472364744	6.23859595094429	-5.75380376613088	2.56992376005027e-06	0.000402514308917873	4.73960514840785
ZC3H12A	-1.46702312796238	-1.98774646358051	-0.946299792344258	4.03509233750848	-5.74835228894097	2.61005217671817e-06	0.000403752515731835	4.72493275868156
ANKRD36	1.05386461786439	0.67860189362581	1.42912734210297	2.87375627193538	5.73010859748991	2.74898301855894e-06	0.000420058014909067	4.67582095398219
LPCAT3	-0.603057687314502	-0.818031589686565	-0.38808378494244	4.19365949334446	-5.72382798507006	2.79851245171182e-06	0.000420112687901575	4.65891019633944
GBP4	-1.54075307371196	-2.09020532869019	-0.991300818733741	2.59939521501437	-5.72158743023977	2.81639790772006e-06	0.000420112687901575	4.65287701087778
MYO5A	0.901563443313055	0.578364542364361	1.22476234426175	4.22505149728504	5.69167212706707	3.06650526686383e-06	0.00045203895286828	4.57230299213483
MICAL3	0.87141029640965	0.558630316930239	1.18419027588906	1.03551901559105	5.68456447047948	3.12913982445682e-06	0.000455908395353999	4.55315373301891
GCHFR	1.80510346981525	1.15670292866551	2.45350401096499	5.79963858080304	5.68031196982466	3.16722698917259e-06	0.000456153496256696	4.54169578416788
FARP1	0.808601506584716	0.517884746961172	1.09931826620826	3.25891658745714	5.67515768384814	3.21401592236676e-06	0.000457632039855177	4.52780709559453
PFKFB3	-1.13047125812073	-1.53725944654437	-0.723683069697093	4.53866144667696	-5.67028185149268	3.25891621387423e-06	0.000458811462470158	4.51466776000409
SPATA13	-1.07696724215134	-1.46512929992148	-0.688805184381202	2.16087921728932	-5.66112661276405	3.34493413494807e-06	0.000464429204003374	4.4899938299309
PSMB9	-1.38586441633545	-1.88561835629368	-0.886110476377217	7.17515963683359	-5.65819581538277	3.37294952628149e-06	0.000464429204003374	4.48209447026207
TNS1	1.45891991334385	0.931101581543565	1.98673824514414	6.03676594799475	5.63975760317596	3.55468706983111e-06	0.000484132923749824	4.43239067272381
RP11.81H14.2	-1.48844113530699	-2.02775379106068	-0.94912847955331	2.80301033696242	-5.63124610731658	3.64186834013957e-06	0.000487366780285288	4.40944206622901
FDX1L	0.661392589704825	0.42168882510993	0.901096354299721	3.60180621592281	5.6298642873349	3.65622325194071e-06	0.000487366780285288	4.40571617236442
GLA	-1.2189923387263	-1.66328041637478	-0.774704261077823	8.02812240632006	-5.59821756902124	4.00099519493692e-06	0.000523298507648191	4.32036689213356
NAGLU	0.797202264731856	0.506606847180858	1.08779768228285	3.04553181950302	5.59748860593442	4.00931019427186e-06	0.000523298507648191	4.31840052570868
ZBTB7C	0.833105464034328	0.528496569937829	1.13771435813083	0.852839117224371	5.58047104310744	4.20843056775307e-06	0.000543625103236557	4.27249105779809
XXbac.BPG248L24.12	-0.918530107093702	-1.25565759289953	-0.581402621287877	2.39762428434498	-5.55920501157045	4.47127557964638e-06	0.00055522190292214	4.21510757255159
PDE6G	-1.16959530267614	-1.59887554648925	-0.740315058863032	2.14341231304476	-5.55914714324544	4.4720128517913e-06	0.00055522190292214	4.21495140434671
PLA2G2D	-2.21242525260711	-3.02446041025327	-1.40039009496094	2.29577748601975	-5.55913511987133	4.47216605105286e-06	0.00055522190292214	4.2149189570716
SERPINA1	-1.77530209872501	-2.42692843910025	-1.12367575834978	8.15528684502376	-5.55887734025961	4.47545189107232e-06	0.00055522190292214	4.21422329060458
ICAM1	-1.14942011823725	-1.57309910195029	-0.725741134524212	6.76264099026093	-5.53548054321835	4.78400014918012e-06	0.000585898547242736	4.15107477942728
IGFBP5	0.991679172045169	0.625988156380301	1.35737018771004	0.703897612447238	5.53312341633157	4.81624504118131e-06	0.000585898547242736	4.14471199771107
SAT1	-0.846725201473469	-1.15929831787062	-0.534152085076318	11.7110354243104	-5.52718905008988	4.89839458496016e-06	0.000590162347591834	4.12869222975119
TAP1	-1.5413678935716	-2.11194156761588	-0.970794219527316	5.06788447803837	-5.51198509805127	5.11533562661975e-06	0.000606274465563665	4.0876451242058
WNK1	0.684972050977228	0.431268372399773	0.938675729554683	4.23566520872426	5.50883218769476	5.16151652786305e-06	0.000606274465563665	4.07913227558957
FAM134B	1.52946880415922	0.962865764413524	2.09607184390492	1.7470932171348	5.50776217500611	5.17728394375995e-06	0.000606274465563665	4.07624318888477
CTTN	1.29970550333068	0.816950666248037	1.78246034041333	2.56333755570132	5.49328055247102	5.39549462323048e-06	0.000625977292861832	4.03713939222324
ARHGAP21	0.81257137491427	0.510483962841234	1.11465878698731	2.49333010113754	5.4883569146183	5.471766854274e-06	0.000627593539245096	4.02384329143316
MANSC1	0.931377184654168	0.584820708711649	1.27793366059669	1.26819397153125	5.48359071437723	5.54663014230703e-06	0.000627593539245096	4.01097182262734
H3F3B	-1.13230312928611	-1.55368558524107	-0.710920673331154	10.898427353798	-5.48276603237248	5.55968737878736e-06	0.000627593539245096	4.00874465778135
CSPG4	1.39687150967507	0.875855228812252	1.91788779053788	1.56797793364726	5.47039417692222	5.75931278690385e-06	0.000641326128072049	3.97533102244877
SELK	-1.17651155831593	-1.61545516463402	-0.737567951997832	7.46168246037501	-5.46891189231897	5.78370730025072e-06	0.000641326128072049	3.97132748254412
TNFSF13B	-1.30776768484677	-1.7959870798403	-0.819548289853244	7.01761407664623	-5.46548906142499	5.84043470460714e-06	0.000641935498673048	3.96208249839487
STAT1	-1.70457256810164	-2.34203520435265	-1.06710993185063	5.48505196128366	-5.4559981769402	6.00066460149806e-06	0.000653811543102354	3.9364466067147
MT.ND4L	1.04403892104112	0.652752266058372	1.43532557602386	13.5660431012798	5.44421300691786	6.20577582324627e-06	0.000670330785045481	3.90461116708659
FRMD4A	1.38038207538934	0.861801054997029	1.89896309578165	3.46017053119642	5.43120442216532	6.44035046890276e-06	0.000689723003208133	3.86946794345428
MAP1A	0.423954038121965	0.263986244813828	0.583921831430102	0.366066518238748	5.40753922360301	6.89011608408176e-06	0.000731636902826648	3.80552816940855
EFHC1	0.81338554984395	0.505988387181481	1.12078271250642	3.25759157060817	5.39895930694883	7.06084377814565e-06	0.000737851091084611	3.78234442429583
CD28	2.23977154603824	1.39326689430438	3.0862761977721	2.73050046024662	5.39868303425321	7.06641108780154e-06	0.000737851091084611	3.78159789200922
SPIRE1	1.08657166432535	0.67523989455707	1.49790343409363	1.87225908012069	5.38988596888927	7.24600378784622e-06	0.000750350640179448	3.75782629415404
EPB41L2	1.16107425834188	0.720645583749712	1.60150293293404	4.25779691730572	5.37895444431969	7.47555700108096e-06	0.000767776469045446	3.72828552388808
TBC1D4	1.08588454046583	0.673727432665497	1.49804164826616	2.4095503699431	5.37569118905927	7.5454844941355e-06	0.00076865789196356	3.71946679449102
MTUS1	1.26797168354381	0.78640890585408	1.74953446123354	2.53842493637491	5.37242176777019	7.61620125402301e-06	0.000769604852523454	3.71063127802735
PTGIR	-1.30840645659738	-1.8060176472523	-0.810795265942461	2.60806595719837	-5.36495391854097	7.7802291281516e-06	0.000779890167805916	3.69044918566709
ITGB5	1.41458970831273	0.876071513198042	1.95310790342742	4.24074661137862	5.35973809772427	7.89688653285537e-06	0.000782451438433446	3.67635291937675
IRF7	-1.28561249445654	-1.77516719519526	-0.796057793717829	4.83762892263667	-5.35824189201368	7.93067299928553e-06	0.000782451438433446	3.6723092262679
HLA.F	-0.93828380865698	-1.29708782870634	-0.579479788607622	6.50743657938029	-5.33568739982181	8.45788391846772e-06	0.000816217540512491	3.61135026873691
CCDC144B	1.36114765702552	0.840539418975997	1.88175589507504	3.94374959117436	5.33467123448348	8.48244610545882e-06	0.000816217540512491	3.60860373789205
MT.ND2	1.08647943718624	0.670834789614502	1.50212408475798	12.1384186675053	5.33350583950596	8.51070332965487e-06	0.000816217540512491	3.60545385401412
FBXO6	-1.11612428534491	-1.54318488413823	-0.68906368655159	4.01444332377732	-5.33256931381825	8.53347947383371e-06	0.000816217540512491	3.60292256154081
ITGA6	0.939357567551266	0.57968216873143	1.2990329663711	1.9357282905236	5.32885202419191	8.62448681718309e-06	0.000818672877418971	3.59287520793795
GBP5	-2.2855894849687	-3.16173858396948	-1.40944038596792	3.6944617245943	-5.32272056148693	8.7767267103763e-06	0.000826860042714399	3.57630245334162
MT.CO3	0.92933022189895	0.572466804456114	1.28619363934179	13.1453390200174	5.31350980760199	9.01049491092508e-06	0.00084254851667083	3.55140624186398
IRF9	-0.939904271017357	-1.30145846678088	-0.578350075253833	6.62234364368068	-5.30424619186297	9.25189221532499e-06	0.000858712662652016	3.52636670126479
ECHDC2	0.913768183874484	0.561917781339767	1.2656185864092	3.50643427361623	5.29896970033217	9.39227332544351e-06	0.000865332240939758	3.51210418362278
MT.ND3	0.94137209008099	0.578366320237607	1.30437785992437	12.3642266236404	5.29128611938552	9.60051666945623e-06	0.000870761504132934	3.49133505006542
TJP1	1.01404782042046	0.622995557769083	1.40510008307184	1.44276331069337	5.29099180421484	9.60858456165013e-06	0.000870761504132934	3.49053949659795
PKIB	1.93831740096089	1.1905718644031	2.68606293751869	5.01099325591119	5.28913340631883	9.6596846827197e-06	0.000870761504132934	3.48551611796858
MMP2	1.34077902049844	0.821013986837517	1.86054405415936	4.39864591179507	5.26336638039419	1.03968741891416e-05	0.000930520239928172	3.41586541065776
GNG12	1.5137663282761	0.92594447899117	2.10158817756103	2.47835751687593	5.25444162998722	1.06651238339587e-05	0.000947758876875904	3.39174088612058
PSME1	-0.722633307559136	-1.00451846130659	-0.440748153811679	8.6904058286082	-5.23069296165987	1.14131429122619e-05	0.00100708930063832	3.32754638523949
RARRES3	-1.49623084965546	-2.0813363683284	-0.911125330982531	5.22772493985647	-5.21768512009543	1.18448680552981e-05	0.00103128679959313	3.29238594503618
HOXB6	1.67674044636163	1.02094100226992	2.33253989045333	3.03231103139842	5.21684883076101	1.187317644773e-05	0.00103128679959313	3.29012546576824
DYNLT1	-0.8350978224316	-1.16191447305521	-0.508281171807993	7.02966222600007	-5.21370713640487	1.19801286075903e-05	0.00103128679959313	3.28163353900536
RP11.277P12.9	-1.26874963034598	-1.76546463975781	-0.772034620934157	2.14962523776061	-5.21173231373585	1.20478497207636e-05	0.00103128679959313	3.27629566664325
TPRG1.AS1	1.18411686547792	0.720403760230594	1.64782997072526	2.63242350784266	5.2102510876309	1.2098895414221e-05	0.00103128679959313	3.27229198195674
MT.CYB	1.05482950650618	0.641387280669972	1.46827173234238	12.8048281327806	5.20572108589508	1.22563532912894e-05	0.00103269692282979	3.26004768078597
LAMB2	1.33027665916708	0.808804022208469	1.85174929612569	4.64864567881417	5.2050379735486	1.22802746609448e-05	0.00103269692282979	3.258201283412
NADK	-1.07093792279619	-1.49111366932936	-0.650762176263026	4.72135431355762	-5.20052002711078	1.24396646972174e-05	0.00103889280437449	3.24598971694698
PLEKHO1	-0.666846556125978	-0.92859279530494	-0.405100316947015	4.28507217553978	-5.19827101835197	1.25197776105785e-05	0.00103889280437449	3.23991091864623
GAPLINC	1.29016721289303	0.782389939549573	1.79794448623649	3.63060244689398	5.18425312010664	1.30308735152242e-05	0.00107418977069578	3.20202310354929
PCNXL2	0.913176459676667	0.553492774138143	1.27286014521519	2.3087979263052	5.18021069097424	1.31820992280678e-05	0.0010746439378596	3.19109746173054
NDFIP2	1.48646989496226	0.900898816648188	2.07204097327633	2.02132456393323	5.17952526017512	1.32079143200621e-05	0.0010746439378596	3.18924493397719
NCKAP1	0.856227363517494	0.51852938525375	1.19392534178124	0.760968286360939	5.17337664777747	1.34417584930883e-05	0.00108661441237675	3.17262715281117
UBE2L6	-0.995396370248122	-1.38822443724207	-0.60256830325417	6.73990885597419	-5.17019589819221	1.35643483047131e-05	0.00108949541191061	3.16403072471516
RP11.494G9.1	0.948806297513174	0.574090535855694	1.32352205917065	2.09251443396639	5.16641220157032	1.37116324674087e-05	0.00109431054023332	3.15380488239543
FFAR4	1.15426404603193	0.69757708585912	1.61095100620474	2.87355652487737	5.15703421440195	1.40836066645957e-05	0.00111688349055306	3.12846054952226
MT.ATP6	0.952561867995329	0.575482763065375	1.32964097292528	12.4956625649534	5.15435326686129	1.41917870697552e-05	0.00111838422631467	3.12121538282406
RP11.680F20.10	-1.02633941433027	-1.43333431708938	-0.619344511571153	1.82944025548242	-5.14535676829792	1.45609147947188e-05	0.00114030163986142	3.09690330788025
RND3	2.55138979994998	1.53910954489653	3.56367005500343	3.72135184974833	5.14268004294334	1.46725818367268e-05	0.00114190962990178	3.0896699448347
FOSL2	-1.22543267745166	-1.7121454424393	-0.738719912464027	3.97982439425492	-5.13724379707019	1.49020103097212e-05	0.00115260610605436	3.07497977772128
TRAF1	-1.17742349119894	-1.64602833207334	-0.708818650324551	2.05237396611315	-5.12671743650338	1.53564977842711e-05	0.00116736069126592	3.04653597530231
CDKN1B	-0.824001172289281	-1.15195293180567	-0.496049412772896	2.72133352666954	-5.12662227546078	1.53606689988689e-05	0.00116736069126592	3.04627884340957
FHOD1	1.04067314631279	0.626464758741297	1.45488153388428	4.00221636326383	5.12635780163408	1.53722676822727e-05	0.00116736069126592	3.04556421707934
RP11.554D14.6	1.16876206876585	0.702992331595795	1.63453180593591	1.79077669295153	5.11998038417227	1.56546181801258e-05	0.00117503708483297	3.02833232813184
C6orf99	-0.99319026039099	-1.38900280367849	-0.597377717103489	1.17334646029404	-5.11983960020509	1.56609092711178e-05	0.00117503708483297	3.02795193472276
STIL	0.733207222309221	0.440717618478299	1.02569682614014	1.25880382585574	5.11481294862692	1.58871933143104e-05	0.00118491983469232	3.01437030649756
TMSB10	-0.580333949559867	-0.812157580101815	-0.348510319017918	12.746030819157	-5.10779819826619	1.62084440278602e-05	0.00119560633326519	2.99541769151607
PRG4	3.70680427932308	2.2257670091961	5.18784154945007	4.65085530635032	5.10677970845731	1.62556235403898e-05	0.00119560633326519	2.99266598242695
SCPEP1	-0.682164432514109	-0.95479041086101	-0.409538454167208	6.57877867218197	-5.10546485309938	1.63167344763246e-05	0.00119560633326519	2.98911359338076
BCAS2	-1.16512186206111	-1.63135563802131	-0.698888086100915	6.22660018489614	-5.09895377482415	1.66227497035435e-05	0.00120805866146526	2.97152284921265
CDC42BPA	1.11607879100684	0.669365398175399	1.56279218383829	1.51326948842333	5.09775944612273	1.66795010721061e-05	0.00120805866146526	2.96829625852514
RASAL2	0.532189023959631	0.319047248934509	0.745330798984753	1.57592886367497	5.0946082087546	1.68301700580049e-05	0.0012119656944069	2.95978302374209
PTPRN2	0.778509156330878	0.466438638136347	1.09057967452541	1.6625953620952	5.09007801423007	1.70491549634008e-05	0.0012207194953795	2.94754479358818
NUAK2	-1.33983058814368	-1.87746959023448	-0.802191586052881	2.47714591401122	-5.0847848094176	1.73086297135153e-05	0.00123225642221788	2.93324581330828
INTU	0.545964180326833	0.326546812244396	0.765381548409271	1.26229771607663	5.07699347209729	1.76977538222237e-05	0.00125284099091787	2.91219944610913
UNC5B	1.09342328606116	0.6532797120356	1.53356686008673	1.15050615794958	5.06882629951724	1.8115027033155e-05	0.00127517577935636	2.89013922282921
CTA.384D8.34	-1.53591554841093	-2.15447986631858	-0.917351230503291	3.44896311545263	-5.06635863158858	1.82430254180366e-05	0.00127701177926256	2.88347412852687
SFMBT2	0.951452896284468	0.567653838439742	1.33525195412919	1.99180049489339	5.05820986395566	1.86721509529167e-05	0.00129978917466692	2.86146553316284
HLA.A	-0.986480500760934	-1.38460927067213	-0.58835173084974	8.85489787452643	-5.05566628324804	1.88081517280012e-05	0.00130202287929201	2.85459601716018
IGLC2	-5.37060240028228	-7.54082897583674	-3.20037582472782	5.77559913878628	-5.04930238961649	1.91527647294294e-05	0.00131859418714149	2.83740955164208
CEP350	0.72509981027419	0.431449513376255	1.01875010717213	3.11992148777933	5.03826264073665	1.97655947435151e-05	0.00135334919200133	2.80759772351483
