logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
RBP4	2.79773241795549	1.672464712036	3.92300012387499	4.75743411991212	5.05462995044138	1.49598846522331e-05	0.00416549677094401	3.06140979950851
APLP2	0.598906166816742	0.357416693308746	0.840395640324738	8.36446555815651	5.04196267989142	1.55340187023155e-05	0.00423133161608726	3.02672225779609
ITGB5	1.29794300386198	0.772829068716017	1.82305693900794	4.25571532253645	5.02505853253551	1.63344707722392e-05	0.00431123014173102	2.98044291539246
RP11.1415C14.4	1.52165109837002	0.905071204453229	2.1382309922868	1.2249038126607	5.01723879351843	1.67185067880156e-05	0.00431123014173102	2.95903855212503
MANSC1	0.84933674982953	0.504987616601169	1.19368588305789	1.28122483081739	5.01441147039373	1.68595592134732e-05	0.00431123014173102	2.95130020166349
C15orf48	-2.3893510905259	-3.36246785658387	-1.41623432446792	7.02296391418566	-4.99176418595558	1.80329606831845e-05	0.00445478221388969	2.88932792997071
LIMK2	-0.841088108357295	-1.18388854785547	-0.498287668859124	2.29331515427409	-4.98814614552556	1.82277984538626e-05	0.00445478221388969	2.87942969950209
FARP1	0.722241580825134	0.427597778247247	1.01688538340302	3.27940193765809	4.9833825105781	1.84875239522956e-05	0.00445478221388969	2.86639830994828
RP11.81H14.2	-1.32958657628879	-1.87501624809795	-0.784156904479641	2.76537040652408	-4.95583579307135	2.00632253154117e-05	0.00474324930570016	2.79106359392777
IL32	-1.67417297564462	-2.36279512617769	-0.985550825111545	3.59803455178678	-4.94263323902713	2.08650493523877e-05	0.00477873072049115	2.75497111877088
RAET1E	0.502387195838616	0.295670108806816	0.709104282870416	0.343107309621973	4.94084502700073	2.09760725959308e-05	0.00477873072049115	2.75008331003274
CTGF	2.4817350020244	1.45897394442242	3.50449605962637	2.79991528064201	4.93310397126543	2.146349499038e-05	0.00480245700409752	2.72892630229206
EPB41L2	1.12694373761492	0.661313175090455	1.59257430013938	4.23274279241769	4.92039312154301	2.22883692691589e-05	0.00484487809125527	2.69419358802079
FDX1L	0.612666377233038	0.359364769241458	0.865967985224619	3.60528239419007	4.91728235796505	2.24949936741249e-05	0.00484487809125527	2.68569473610554
NDFIP2	1.41415184113709	0.828919626701387	1.99938405557279	2.00659578251057	4.91254866513983	2.28130732150088e-05	0.00484487809125527	2.67276297686384
PKIB	1.84063854729733	1.07550469400525	2.6057724005894	4.99383460294217	4.89069006825544	2.43407731609492e-05	0.0050147383455176	2.61306550992743
MMD	1.15050803599402	0.671704253537272	1.62931181845077	3.07763521371653	4.88507381375272	2.47494304459988e-05	0.0050147383455176	2.59773173167889
RSRP1	-0.880565140477427	-1.24714836114127	-0.513981919813584	6.21627707315574	-4.88346357543864	2.48678482421033e-05	0.0050147383455176	2.59333573576669
HIST2H2BE	-1.18370929673993	-1.67728652359938	-0.690132069880494	3.33355543862503	-4.87561036239044	2.54534886870032e-05	0.0050147383455176	2.57189854901002
XXbac.BPG248L24.12	-0.817101781571522	-1.15803329001996	-0.476170273123087	2.37233709127765	-4.87245754697728	2.56924383759312e-05	0.0050147383455176	2.56329328649172
MGP	2.23127162835947	1.29948187215501	3.16306138456393	4.52961845910413	4.86825768429919	2.6014205303962e-05	0.0050147383455176	2.55183120136098
KANK2	1.00095510260723	0.581614951781064	1.42029525343339	2.94351121844805	4.85274194328222	2.72379911669272e-05	0.00517109135335754	2.50949614994207
SPRY1	1.26895557207964	0.736243672071003	1.80166747208828	1.89649530775664	4.8427613221854	2.80552247809285e-05	0.00524674576873185	2.48227216019659
TMEM196	1.1221212556746	0.648109831981747	1.59613267936745	0.767091310779575	4.81271370174459	3.06653553009115e-05	0.00546416210212991	2.40035277639988
IGLC2	-5.1473069902419	-7.32176655139038	-2.97284742909342	5.85183777271232	-4.81246719185192	3.06877354804304e-05	0.00546416210212991	2.39968097380387
LRP1	0.940043497003214	0.542713824533823	1.33737316947261	5.09790996335102	4.80989943888951	3.09218224966045e-05	0.00546416210212991	2.39268344824659
IRF1	-1.71574440579144	-2.4415157709135	-0.989973040669388	6.07978749130489	-4.80608899721482	3.12724660477534e-05	0.00546416210212991	2.38230027761877
CD38	-1.50439129668529	-2.14093850956812	-0.86784408380247	3.17384731804104	-4.80473276700572	3.1398217985104e-05	0.00546416210212991	2.3786049044442
RP11.494G9.1	0.861674374874969	0.495818252739828	1.22753049701011	2.1079444420269	4.78819575656847	3.29724933246916e-05	0.00560106202492668	2.33355672207361
FERMT2	1.96178694293808	1.12864729671666	2.79492658915949	3.19150167048642	4.78710644662841	3.30788978327673e-05	0.00560106202492668	2.33059006460711
PPIC	1.4204479946872	0.815989464653748	2.02490652472065	3.90967686957678	4.77746895719517	3.40352477747597e-05	0.00568615539490318	2.30434695779579
RP11.277P12.9	-1.15089413894177	-1.64169153725883	-0.660096740624707	2.12817871325653	-4.76729660331433	3.50744164808062e-05	0.00578266366453292	2.27665511261311
VAMP5	-1.49364206763703	-2.13189028355322	-0.855393851720844	6.46702578904033	-4.75768816767803	3.60848368681384e-05	0.0058719870903607	2.25050580697515
LMO7	0.775788093880037	0.443211025259884	1.10836516250019	1.62674116058929	4.74230907818752	3.7762459908296e-05	0.00606620029039679	2.20866699142328
NOXA1	0.889901952440284	0.507814537329035	1.27198936755153	2.79008177009879	4.73498352875201	3.85885153660027e-05	0.00612043161437993	2.18874458087102
RAB11FIP5	1.02730416088442	0.585397999305394	1.46921032246344	1.53845680872047	4.72615582491041	3.96077749313674e-05	0.00620356774862543	2.16474283615944
CDC42BPA	1.05758228513627	0.600950179045794	1.51421439122674	1.5047551759719	4.70854548755866	4.1721420320776e-05	0.00641911463430132	2.11688151154113
PTPRN2	0.718829649569745	0.40830325022581	1.02935604891368	1.66809621761012	4.70615797183118	4.20164457758988e-05	0.00641911463430132	2.1103947738012
RPS6KA2	0.918358738205136	0.521296809056498	1.31542066735377	2.81273271966826	4.70211407255963	4.2520871081166e-05	0.00641911463430132	2.09940887040139
CENPE	0.676390325852538	0.383327997407178	0.969452654297897	1.55562758556464	4.69219916655632	4.3783147602475e-05	0.00645708021267972	2.07247949831699
HOXB7	1.580478519527	0.895675854034932	2.26528118501907	2.92634288057376	4.6920453606192	4.3803018202536e-05	0.00645708021267972	2.07206182224505
AQP9	-1.48555280690162	-2.13249910268912	-0.838606511114118	4.43045139643441	-4.66830164163613	4.69800786889502e-05	0.00670135454109137	2.00760881417757
CSPG4	1.23995773570271	0.699907908270357	1.78000756313505	1.60804891900695	4.66779846864165	4.70498175653724e-05	0.00670135454109137	2.00624349307807
XG	0.616356265635997	0.347903015424879	0.884809515847116	0.81479055398596	4.6676920438372	4.70645809749434e-05	0.00670135454109137	2.00595472058027
LPCAT3	-0.548369063744732	-0.787803889460046	-0.308934238029418	4.18427169098426	-4.65612545951344	4.86967450670599e-05	0.00685584512011529	1.97457629260741
DST	1.21872957514571	0.685936458209591	1.75152269208183	4.41906642141085	4.65037302955197	4.95292030748332e-05	0.006895565716974	1.95897548053717
AIM2	-1.67191541785391	-2.40559872735465	-0.938232108353181	1.51160927924307	-4.63281235067764	5.21585648029656e-05	0.00706626902848363	1.91136981876566
PCDHGC3	0.665084271034576	0.37319561647671	0.956972925592442	1.31505122520788	4.63231953161431	5.2234312885536e-05	0.00706626902848363	1.91003425461702
AMT	0.810603977927096	0.454490483661265	1.16671747219293	2.28083461594103	4.62763765579733	5.29593833496441e-05	0.00706626902848363	1.89734732535802
ASAP2	0.803223465305736	0.450327079512138	1.15611985109933	1.22445310960592	4.62730603587329	5.30111164148014e-05	0.00706626902848363	1.89644878462696
FAM134B	1.35487224429549	0.759026889709135	1.95071759888184	1.79265751264595	4.62278648213859	5.37211743124495e-05	0.00708554014878939	1.88420391064189
MYO5A	0.782783077288976	0.438150708657936	1.12741544592002	4.26152346226003	4.61768612715773	5.4533782805606e-05	0.0071177947766067	1.87038790030072
DAAM1	1.16582595021502	0.650992678893146	1.68065922153689	3.64747717465937	4.60369092448799	5.68265192078388e-05	0.00724433650662001	1.83249065222382
ZC3H12A	-1.31120418720263	-1.89053700282545	-0.731871371579809	3.99844843602836	-4.60130736208873	5.72263900206026e-05	0.00724433650662001	1.826038246831
MICAL3	0.766729630369566	0.427958470450385	1.10550079028875	1.06463355909011	4.60123974262375	5.72377744736936e-05	0.00724433650662001	1.82585520652914
MLF1	1.54474379944493	0.860982092300206	2.22850550658965	3.29784704536795	4.59293957503879	5.86523361181839e-05	0.00734913771560845	1.80339091269404
RP11.554D14.6	1.0914198358584	0.607170421467406	1.57566925024939	1.7916086313986	4.58207068809205	6.05570444559947e-05	0.00751267096072885	1.77398523651154
NBPF20	1.20620657081685	0.670176956728294	1.7422361849054	1.88037776863252	4.57479831581352	6.18654926228475e-05	0.00755059499954439	1.75431684108883
ANKRD36C	1.15630180047287	0.642172675004103	1.67043092594164	3.54955029803462	4.57233498662685	6.23149999088143e-05	0.00755059499954439	1.74765595240136
TBC1D4	0.953084180510905	0.529132665866114	1.3770356951557	2.44725816680652	4.57039900346283	6.26705410975752e-05	0.00755059499954439	1.74242147259113
DNHD1	0.854230346229018	0.473239530370942	1.23522116208709	1.91046833329051	4.55826463757484	6.4945105481674e-05	0.00775011592081309	1.70962197061317
RGL3	1.50163177576769	0.831186088500392	2.17207746303499	1.94337293662525	4.55343241352984	6.58734362594734e-05	0.00778673732387926	1.6965648027517
CPSF1	0.754440620061348	0.416946174983603	1.09193506513909	3.88008012218051	4.54461900971506	6.760048317354e-05	0.00789803881946046	1.67275669566056
ENPP1	0.57358961909118	0.316862990682475	0.830316247499885	0.34985966538286	4.5422330401039	6.8075673783059e-05	0.00789803881946046	1.66631283345063
DYNLT1	-0.744546416782608	-1.07836976599632	-0.410723067568898	7.00768037921768	-4.5343403384622	6.9671217233577e-05	0.00800899405446532	1.6450013084306
C6orf99	-0.887298698721305	-1.28620710953254	-0.48839028791007	1.1482954331763	-4.52205351672462	7.22288360177351e-05	0.00822752104820201	1.61183899385907
ARHGAP21	0.710963837171666	0.390523922593426	1.03140375174991	2.52290003954552	4.51065852274487	7.46835601557113e-05	0.00838238905667476	1.58109921823528
NADK	-0.943873511353531	-1.36939303833169	-0.518353984375372	4.68653404297525	-4.50955149195694	7.4926382629495e-05	0.00838238905667476	1.57811363291843
GLA	-1.09532344207669	-1.58969548790394	-0.600951396249449	8.00119247017921	-4.50430223173155	7.60884363976394e-05	0.00840211369019202	1.56395869363549
EYA2	1.14639856553863	0.628791207024588	1.66400592405268	2.47953592674486	4.5027127140853	7.64438117064558e-05	0.00840211369019202	1.55967310386796
FOSL2	-1.11613335298872	-1.62115275892306	-0.611113947054371	3.96185700005577	-4.49311015382038	7.86258060906285e-05	0.00845515843528427	1.53378944611791
HLA.F	-0.817409579305519	-1.18731271986089	-0.447506438750144	6.47114216617498	-4.49252756827961	7.87601473827642e-05	0.00845515843528427	1.53221944221889
LAMB2	1.18415326762566	0.648188817626875	1.72011771762445	4.68480047196299	4.49170245936685	7.89508010317845e-05	0.00845515843528427	1.52999593392773
MXD1	-1.45708690331584	-2.11722700133744	-0.796946805294239	5.03516664879084	-4.48733391490612	7.99678325946618e-05	0.00849149951195858	1.51822491403518
SLC2A12	0.663212162140096	0.362339149102262	0.964085175177931	0.365267192463479	4.48134410578315	8.13833517228357e-05	0.00852387464676093	1.50208914019842
HLA.A	-0.890951501974792	-1.29525309279902	-0.486649911150563	8.83586286468601	-4.48009951135842	8.16805634196378e-05	0.00852387464676093	1.49873690804215
GAPLINC	1.16218059155186	0.634488486472349	1.68987269663137	3.65734532719891	4.47746364488462	8.23135540509236e-05	0.00852387464676093	1.49163799894033
NAGLU	0.684801806964623	0.373589760931046	0.9960138529982	3.08224837135736	4.47350106718712	8.32742654481471e-05	0.00855267660709248	1.48096758897348
MLPH	1.51410729538932	0.825320442126267	2.20289414865236	1.95251094086777	4.46900508934404	8.43776982608092e-05	0.00859554926185316	1.468863172186
RP11.707G18.1	-1.32954931383752	-1.93519943375827	-0.723899193916767	3.06802725201081	-4.46294658647848	8.58874597618112e-05	0.00867878928077011	1.45255594907619
USP32P1	0.796638640934252	0.432086126718936	1.16119115514957	1.56173019216745	4.44263175676989	9.11469301945307e-05	0.00913656828269976	1.39790951490659
GSTA4	0.967221649859349	0.523831446694278	1.41061185302442	1.88426719296117	4.43485027764299	9.32445912197102e-05	0.00920141590725481	1.3769913784536
GCHFR	1.54765764260601	0.838175558027438	2.25713972718459	5.88455621817955	4.43478438557883	9.3262555484546e-05	0.00920141590725481	1.37681428090121
PLA2G2D	-1.90143342974351	-2.77401734410932	-1.0288495153777	2.19445373968997	-4.4300942799887	9.45500301197572e-05	0.00925556154219186	1.36421016261431
PCCA	0.592853321255481	0.320396847184483	0.86530979532648	3.13424894483961	4.42373569885178	9.63235336721767e-05	0.0093560765652122	1.34712676352538
CFAP69	0.534836650231544	0.288555802576301	0.781117497886786	0.947989727448462	4.41498840017236	9.88169743341342e-05	0.00952443606466694	1.32363431103646
CCDC144A	0.922853347755402	0.497409616344116	1.34829707916669	1.74771237772342	4.40990881405296	0.000100294007317066	0.00959300695941097	1.30999679445132
ADORA3	1.80792598857929	0.97324213731984	2.64260983983874	4.53182809326635	4.40349677828691	0.000102189584977245	0.00965676432330321	1.29278685698154
GBP1	-1.90386689180089	-2.78305349364919	-1.02468028995259	4.80710976796208	-4.40245136478039	0.00010250196767752	0.00965676432330321	1.28998148268916
RP11.420A23.1	0.963897091016095	0.517977758961872	1.40981642307032	1.36257606181983	4.39453993281491	0.000104896702447622	0.00980334760003244	1.26875586663804
MROH7	0.973589653780748	0.522773663468983	1.42440564409251	1.46328609970239	4.3905172173052	0.000106135403541314	0.00980334760003244	1.25796655120645
TIMP3	1.90148699131555	1.02083820272833	2.78213577990278	1.68157198697928	4.38964766548746	0.000106405049768908	0.00980334760003244	1.25563461753843
MMP2	1.17739742401645	0.630748162708454	1.72404668532444	4.44484649370392	4.37878238353876	0.000109831784350578	0.00998345939778578	1.22650520583965
FBXO6	-0.970183509061531	-1.42077726078729	-0.519589757335773	3.96996290090704	-4.37731468964881	0.000110302926386696	0.00998345939778578	1.22257161860879
NUAK2	-1.18138533315162	-1.73024405328134	-0.632526613021912	2.43389969173078	-4.37592684184586	0.000110750267860513	0.00998345939778578	1.21885230206168
CPNE5	-0.715537910654279	-1.04823007288021	-0.382845748428349	0.874252366530253	-4.37249302504964	0.000111864774777955	0.0100118973426269	1.209651106805
TJP1	0.918907282007465	0.490765240961215	1.34704932305371	1.46047690468469	4.3633782704336	0.000114876979059496	0.0101167323753062	1.18523534409487
IKBKAP	0.513897096308004	0.274429225481466	0.753364967134542	2.53467352066812	4.36282665130523	0.000115061816976586	0.0101167323753062	1.18375809141457
GNG11	1.34915931544628	0.720302402935924	1.97801622795664	2.57244047015807	4.36164629362862	0.000115458318409321	0.0101167323753062	1.18059720181086
HOXB6	1.50244400863908	0.801702541960486	2.20318547531767	3.07189182455542	4.3589262872667	0.000116377141909115	0.0101264276952862	1.17331402227224
C2orf40	1.61432241298808	0.860051398995732	2.36859342698042	1.56791101290662	4.35112845160033	0.000119051353592799	0.0102876790380536	1.15244008788401
APOL3	-1.00431180361417	-1.47407562717518	-0.534547980053154	4.18316386490882	-4.34638351308742	0.000120708103494664	0.0103315560404472	1.1397426592962
CH507.154B10.2	1.20290491121797	0.640065915655621	1.76574390678033	1.46353568280097	4.34496382677489	0.000121208199357202	0.0103315560404472	1.13594421391208
MT.ND3	0.854057256415894	0.454207854581598	1.25390665825019	12.3800603495857	4.34239756833436	0.000122117364478862	0.0103387201143253	1.12907879001987
GHDC	0.498439230552366	0.263841534026459	0.733036927078273	2.38499503147868	4.3194407371136	0.000130554745856664	0.0109242544890461	1.06770573780892
WNK1	0.586108458386845	0.310139297325597	0.862077619448093	4.26859879010418	4.31773995064326	0.000131202181213288	0.0109242544890461	1.06316191579852
SELP	1.1261544956569	0.595761055829723	1.65654793548408	0.943177883150607	4.31657088878968	0.000131649036539981	0.0109242544890461	1.06003889839462
MT.ND4L	0.952295368704813	0.503541531550134	1.40104920585949	13.5805164482305	4.3142225407233	0.00013255118428493	0.0109267522308564	1.05376616424874
INTU	0.48947105339665	0.258624967926319	0.72031713886698	1.27502829499114	4.31065777443977	0.000133932268556713	0.0109684400327818	1.04424579431358
ZBTB7C	0.733814298487782	0.387309291182475	1.08031930579309	0.880196275033046	4.30542175877684	0.000135986537786322	0.0110643592107962	1.03026549144353
DEDD2	-0.751601704428597	-1.10690470724809	-0.396298701609107	5.6083648614568	-4.30058885233806	0.00013791013848131	0.0111312279666399	1.01736516188833
CAMSAP2	0.610299432163365	0.321681181632925	0.898917682693805	1.32925827581858	4.29890870772942	0.000138585120733905	0.0111312279666399	1.0128812301033
CMSS1	0.60234375077917	0.317338592710836	0.887348908847504	3.6866480705312	4.29665749331597	0.000139494619926558	0.0111329145712087	1.00687391119341
TPRG1.AS1	1.15986809744144	0.609830770236509	1.70990542464638	2.60047270286109	4.28701977298103	0.000143455098219639	0.0113765340550132	0.981164586529797
EPSTI1	-1.27527901581043	-1.88060228897394	-0.66995574264691	4.99832051870399	-4.2830869233793	0.000145102821358414	0.0114003831499215	0.970677513746976
RP11.680F20.10	-0.904564762305847	-1.3340373214525	-0.47509220315919	1.79606898875942	-4.28196676333336	0.000145575523063643	0.0114003831499215	0.967691006462799
EFHC1	0.715968789596607	0.375212746036567	1.05672483315665	3.28458957030968	4.2715900908706	0.000150027009627275	0.0115816370132771	0.940034559143479
PDK4	1.8553177908509	0.972127576405312	2.73850800529648	4.40836737876235	4.27073974806192	0.000150397673500403	0.0115816370132771	0.937768924818048
GCSH	0.836378374009484	0.437989044913675	1.23476770310529	2.91106529505582	4.26809565438602	0.000151555992144647	0.0115816370132771	0.930724784228512
B3GALNT1	1.01678818461089	0.532352011082702	1.50122435813909	2.14695223499073	4.26710148973656	0.00015199377781866	0.0115816370132771	0.92807650983123
GNG12	1.29825609204752	0.679548039902274	1.91696414419277	2.54933656226419	4.26592924066956	0.000152511580781382	0.0115816370132771	0.924954050333614
PLAT	0.697930993050396	0.364971452421267	1.03089053367952	0.893718294253288	4.26147619974584	0.000154494415128907	0.0116615362744892	0.913094687107071
SPIRE1	0.926106380479643	0.483960616580563	1.36825214437872	1.9267064290083	4.25828234869152	0.000155932140402667	0.0116995791571582	0.904590734879108
IRF9	-0.809188629013415	-1.19571926356137	-0.422657994465458	6.58014857435473	-4.25603213141018	0.000156952971013825	0.0117060757547811	0.898600274616924
CTA.384D8.35	-1.44708136008384	-2.13951951464816	-0.754643205519516	2.76849981974604	-4.24865048747248	0.000160348034353075	0.0117579290026774	0.878954750085403
CRTAC1	2.10435044129648	1.09718274482373	3.11151813776924	2.13575111015141	4.24771454799238	0.000160783625143197	0.0117579290026774	0.876464461144844
SLC2A6	-1.12038262777138	-1.65677467609443	-0.583990579448324	3.41515545731081	-4.2464213192752	0.000161387413442285	0.0117579290026774	0.873023750824814
SCPEP1	-0.597993404245354	-0.884387731024569	-0.311599077466139	6.55463907208782	-4.24493485346609	0.000162084172966104	0.0117579290026774	0.86906925402954
MT.CO1	1.14460965648412	0.596356514292151	1.69286279867608	12.6974755802403	4.24439039000717	0.0001623401211064	0.0117579290026774	0.867620887887726
CRISPLD1	0.83917601304892	0.436801676313984	1.24155034978386	0.614853931730581	4.23996072940603	0.000164437278780916	0.0118413741558901	0.855839008325921
PBRM1	0.651483318803071	0.338322284502895	0.964644353103247	3.79459382079962	4.2293597492123	0.000169564798963358	0.0121408396057764	0.827655760059198
ISG20	-1.5997665716345	-2.36967117882181	-0.829861964447183	3.72649666804982	-4.22433883330918	0.000172047814045519	0.0121822334506713	0.814313806179111
HCG9	1.23926977388407	0.642702070791258	1.83583747697687	0.99434323809856	4.22323419901679	0.000172598866492343	0.0121822334506713	0.811379045310619
MT.ND2	0.948427065875543	0.491767514307752	1.40508661744333	12.1792860662287	4.22231314995153	0.000173059661150797	0.0121822334506713	0.80893218216575
ABCA3	0.449275759665805	0.232645426079426	0.665906093252183	0.544055376146639	4.21631224001033	0.000176091586598709	0.0123264110619096	0.792993569866876
TPM1	0.894945881177188	0.46276772861411	1.32712403374027	4.7691353576244	4.20991193748863	0.000179382777257589	0.0124870344390978	0.776000747778347
RASAL2	0.471009872721305	0.243355949574647	0.698663795867963	1.59204211499676	4.20623873004264	0.000181298823441182	0.0125506865067293	0.766251460903289
RP11.373D23.3	-1.03379703539072	-1.53409989120953	-0.533494179571904	1.41972491703033	-4.20089036016847	0.00018412464895253	0.0126497231775543	0.752060072979154
MAP1S	0.616326691655816	0.317974215008148	0.914679168303484	4.04024644685085	4.19972037805394	0.000184748550797481	0.0126497231775543	0.748956279945722
AP1B1	0.813686078121116	0.419205374173652	1.20816678206858	6.18624289676185	4.19343743054143	0.000188134634114563	0.0126808093927633	0.732292493985732
SPARCL1	1.69349424654373	0.872417208016495	2.51457128507097	2.81701323645326	4.19313519120763	0.000188299046937446	0.0126808093927633	0.731491056407505
IER2	-1.09216646828535	-1.6217178498252	-0.562615086745492	8.37952123058052	-4.19295092858294	0.000188399351702271	0.0126808093927633	0.731002461211006
