logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
HIST1H3J	-1.55157664519158	-2.3319025770036	-0.771250713379565	1.83026613876956	-4.09716576337136	0.000391961728231491	0.259966839174861	-0.0147113600570217
CHST7	0.852251122228581	0.421755056905377	1.28274718755179	0.545629351931945	4.079291459831	0.000410348094165764	0.259966839174861	-0.0513567774734609
IGHJ5	-3.24516633941417	-4.88614146889634	-1.60419120993199	12.4186540987642	-4.07494080639352	0.000414951060135453	0.259966839174861	-0.0602753976517771
IGHV3.11	-4.02043498501246	-6.07416862146447	-1.96670134856046	8.63272411830682	-4.03380842000261	0.000461073111960382	0.270774971656302	-0.144572750599847
CD6	1.81764531239139	0.886385541738819	2.74890508304396	1.47395856789565	4.02183861169929	0.000475422935070922	0.270774971656302	-0.169095420724044
ZFP62	1.15008179511295	0.553295243640437	1.74686834658546	2.91066608023894	3.97096484249149	0.000541499539834938	0.276428973120299	-0.273269543713501
IGHV7.81	-3.42604137142447	-5.20638688446997	-1.64569585837898	4.10716246451452	-3.96528721246325	0.000549414409782595	0.276428973120299	-0.284889838089115
IGHV1.67	-3.93184051748567	-5.97580178981223	-1.8878792451591	3.66291099899904	-3.96378027148246	0.000551534264006981	0.276428973120299	-0.28797385240466
HIST1H2BC	-1.0658790337053	-1.62499158340084	-0.506766484009761	4.7101488755949	-3.92821292189398	0.000603979177147105	0.291071503448201	-0.360736392100574
RP11.20O24.1	1.11672530627113	0.52825320110113	1.70519741144114	1.23684971714907	3.91027064364777	0.000632272541679193	0.293421294342233	-0.397420644160134
IGHV2.26	-4.14664506467264	-6.36325239875769	-1.93003773058758	5.86006948355814	-3.85473421014268	0.000728388730303723	0.293832732684184	-0.51086467399415
IGHV1.2	-3.74477081122337	-5.74668644436468	-1.74285517808206	9.32718757672983	-3.85448014408812	0.000728859936826188	0.293832732684184	-0.511383261451132
EML3	1.17114332546179	0.541084547233579	1.80120210369001	2.87886152929851	3.83014593597153	0.000775410311458693	0.293832732684184	-0.561035111034574
HIST1H2BJ	-1.30002885769569	-2.0014152737191	-0.59864244167228	5.00880908657606	-3.81928426022579	0.000797121214079197	0.293832732684184	-0.583185535983789
IGKV1.16	-3.99550649017978	-6.15145197318687	-1.8395610071727	7.87613305928901	-3.81874278060065	0.000798219062841291	0.293832732684184	-0.584289587230728
POLR2H	0.951961058862008	0.437944979621453	1.46597713810256	3.5860484660666	3.81617972275122	0.000803435872078953	0.293832732684184	-0.5895152812097
C15orf61	0.737392549705148	0.336788466468626	1.13799663294167	1.47880076642104	3.79288534452698	0.00085241236167974	0.293832732684184	-0.636988947182037
RHNO1	1.29355425881882	0.590277910313788	1.99683060732384	3.05448093432728	3.79005034394924	0.00085856975651037	0.293832732684184	-0.642764107046747
NGFRAP1	1.25149419650536	0.570078396880581	1.93290999613013	0.993772759432355	3.78445182994765	0.000870857966818759	0.293832732684184	-0.654167137654746
FZR1	1.08234702694426	0.490748290123926	1.67394576376459	1.8001430725511	3.76986355093305	0.000903695603019134	0.293832732684184	-0.683869903805442
RP11.147L13.12	1.13435570797402	0.513753570954001	1.75495784499403	2.52674619829648	3.76636438798527	0.000911751217029629	0.293832732684184	-0.69099212638671
TFDP1	0.895628209930376	0.40547504408327	1.38578137577748	2.14462669205062	3.76515008901131	0.000914563174356201	0.293832732684184	-0.693463506413971
RP11.27I1.4	1.11937209063794	0.502995958455534	1.73574822282035	0.989065063805072	3.74209666553855	0.000969592874527471	0.298839434539344	-0.740361244547589
IGHV3.21	-3.27488016160567	-5.08775599364427	-1.46200432956707	9.6054731600305	-3.72231989818388	0.00101938152157755	0.298839434539344	-0.780559807085874
IGKV2.29	-3.55189135387511	-5.51847917923371	-1.58530352851652	4.79430466709046	-3.72162548985324	0.00102117455836705	0.298839434539344	-0.781970691371811
GGACT	1.03546394089406	0.461414801922791	1.60951307986533	1.2997990686842	3.71682617176768	0.00103365178201754	0.298839434539344	-0.791720746951446
HIST1H2AE	-1.5212271968453	-2.36868433623434	-0.673770057456247	5.20841182859911	-3.69881558865224	0.00108182315690762	0.298839434539344	-0.828292731761171
IGHV1.46	-3.77690597683622	-5.88324863130302	-1.67056332236943	7.31669564667005	-3.69482175298924	0.00109279966728135	0.298839434539344	-0.836398745627084
ZFP36L2	1.504021579421	0.659930229366174	2.34811292947583	5.21798432472778	3.67156277909859	0.00115892661369472	0.298839434539344	-0.88357755226246
IGKV2D.30	-3.7048763937894	-5.78966605685093	-1.62008673072787	6.29426680512417	-3.66182696936527	0.00118775607713875	0.298839434539344	-0.903311053998638
ADTRP	1.05564455839975	0.46133777759818	1.64995133920131	1.55020683402721	3.66010351908733	0.00119293218983802	0.298839434539344	-0.906803384894479
B3GLCT	0.880955131009453	0.384715836638552	1.37719442538035	1.04195172422909	3.65804446002036	0.00119914521898636	0.298839434539344	-0.910975410460415
FAM50A	0.868752658044996	0.378148605000781	1.35935671108921	2.93021585656856	3.64881089043302	0.00122739857188791	0.298839434539344	-0.929679297853705
ENPP5	1.02458381198406	0.445552149501855	1.60361547446627	0.709347303189225	3.64612470515674	0.0012357395787631	0.298839434539344	-0.935118994454934
FAM86C2P	0.723120423638948	0.31346238930106	1.13277845797683	0.479347921556777	3.63726959178095	0.00126363088155867	0.298839434539344	-0.953046154950148
IGHV3OR16.12	-3.06345341196148	-4.80202313629264	-1.32488368763032	4.12135891913919	-3.63082659942246	0.00128431092814319	0.298839434539344	-0.966085091728247
IGHJ2	-4.12251838649002	-6.46284137046297	-1.78219540251706	8.81159075089595	-3.62972016605105	0.00128789540823021	0.298839434539344	-0.96832380557071
TNFSF8	1.83866962987634	0.789762168550044	2.88757709120264	1.75356087168664	3.61204264225389	0.00134650990052809	0.306241077537015	-1.00407488643515
IGLV1.47	-4.15020883766019	-6.53334705153619	-1.76707062378419	8.62391866323464	-3.58845133598048	0.00142881226849037	0.306241077537015	-1.05173502134382
RAB36	0.754769968832478	0.321192846022498	1.18834709164246	0.76719993143534	3.58702657014426	0.00143393725809944	0.306241077537015	-1.05461147458664
RP11.411H5.1	1.03091614029909	0.438475817164575	1.62335646343361	1.12189651293516	3.58562667233982	0.00143899028998518	0.306241077537015	-1.05743750560999
IGKV1.8	-3.27299075345746	-5.15570174081704	-1.39027976609787	8.93480246917898	-3.58218047236976	0.00145150385080064	0.306241077537015	-1.06439357370578
THBS4	1.13292593203926	0.480494742025114	1.7853571220534	0.912123777625186	3.57810551873013	0.00146643772164572	0.306241077537015	-1.07261707341955
IGKV1D.33	-2.63506806602075	-4.16520329589119	-1.10493283615032	4.44366167564709	-3.54852904430736	0.0015794188065288	0.320113935467271	-1.13224797333783
SPAG1	0.808316254122105	0.337958214824424	1.27867429341979	1.29743590463308	3.54110725769308	0.00160907754083753	0.320113935467271	-1.14719559555116
CENPV	1.26543826599985	0.528127452168202	2.0027490798315	2.00495297869999	3.53652473820375	0.00162766071913673	0.320113935467271	-1.15642161813445
P2RX6	0.884115662224384	0.368643480625996	1.39958784382277	0.450815178422412	3.53419242974887	0.00163719901217623	0.320113935467271	-1.16111630927197
RAD54B	0.74044700499389	0.307967380105337	1.17292662988244	0.737398353401669	3.52788703199597	0.00166325960249601	0.320113935467271	-1.17380513071806
CTA.384D8.34	-1.47097036328148	-2.33246824279066	-0.609472483772295	3.23837972641319	-3.51832578172769	0.00170355045593636	0.320113935467271	-1.19303671600449
PLCG1	1.25379644742972	0.518941058678458	1.98865183618099	1.90152439803102	3.51569743831099	0.00171479198655732	0.320113935467271	-1.19832141985134
IGFBP5	0.59946039850551	0.247593590432977	0.951327206578044	0.291959324144942	3.51049644459678	0.00173725040796284	0.320113935467271	-1.20877631943152
PRKRIR	0.982444004259771	0.402327302576021	1.56256070594352	2.48200720685231	3.48962515035382	0.0018302936065478	0.322248718331794	-1.2506969127635
IGKV2.30	-3.78035781718237	-6.01468515996851	-1.54603047439623	7.84649968012289	-3.48636175710191	0.00184527388939776	0.322248718331794	-1.25724648246194
HTRA1	1.68211569809433	0.687751031605693	2.67648036458296	1.11492334033549	3.48575228595065	0.00184808481112691	0.322248718331794	-1.25846952638546
PNMA1	1.25049905578711	0.510019321689605	1.99097878988461	2.56583772301142	3.47981801385507	0.00187567297793766	0.322248718331794	-1.2703754705492
RPS28P7	1.10321169140563	0.449877499885675	1.75654588292559	6.96668266442556	3.47944366563046	0.00187742669099928	0.322248718331794	-1.27112637144467
ENPP4	0.857126181103689	0.345672475143063	1.36857988706431	1.5485534280139	3.45322416942337	0.00200431091172972	0.337691740629417	-1.32367324852452
ACOT2	1.08716535194412	0.437543341762267	1.73678736212597	2.10881182409026	3.44842839676401	0.00202840514895836	0.337691740629417	-1.3332744388714
TXNIP	1.88805893236114	0.756477185052953	3.01964067966932	7.31575280912556	3.43807980340878	0.00208136093430954	0.337691740629417	-1.35398157829274
IGHV3.13	-3.42901627948352	-5.48671874495292	-1.37131381401411	5.36301667611783	-3.43378666593056	0.00210372220418557	0.337691740629417	-1.36256758276399
MAGED1	0.777691867948705	0.310688456077576	1.24469527981983	3.71541906384993	3.4314197379287	0.00211615032146268	0.337691740629417	-1.36730017674917
RANBP6	1.03557823359836	0.412549738596363	1.65860672860035	1.99992547932029	3.42500606037364	0.00215018670972724	0.337691740629417	-1.38012010995325
RPS26P21	1.34899197476638	0.536805512413907	2.16117843711885	1.52443492652239	3.42247244733453	0.00216377832158655	0.337691740629417	-1.38518278389447
IGHV4.31	-3.51085313683666	-5.628964773413	-1.39274150026032	8.36896358662884	-3.41546750227069	0.00220179249965224	0.337691740629417	-1.39917527416598
SMYD3	0.818637356744522	0.324534840783629	1.31273987270542	2.9727848689912	3.41397891345463	0.00220995392909914	0.337691740629417	-1.40214783826185
IGLV2.18	-2.98311034709397	-4.787127445407	-1.17909324878094	4.32258862356592	-3.40733637721226	0.00224673234415912	0.339175376774865	-1.41540838123446
CCDC51	1.14608026592473	0.450726737927143	1.84143379392232	1.62451386084766	3.39621920055499	0.00230962024417786	0.344518353089864	-1.43758713150317
HIVEP1	0.850227707904312	0.332663466889843	1.36779194891878	2.81783580002106	3.38498954715501	0.00237487852874006	0.346404676828524	-1.4599715152779
ATP6V1G2.DDX39B	0.764020584337434	0.298512333879736	1.22952883479513	0.683422051065785	3.38192535509987	0.00239299391929038	0.346404676828524	-1.46607614099147
ZNF607	0.915420210887485	0.357285715862874	1.4735547059121	0.986109169203004	3.37962078917258	0.00240670672197984	0.346404676828524	-1.47066646045619
TUBA3FP	0.799402494337651	0.311374967301575	1.28743002137373	1.17054831373049	3.37526224045862	0.0024328500846696	0.346404676828524	-1.47934575296133
TRAV36DV7	1.35728972572823	0.526602764433029	2.18797668702343	0.55411615722224	3.3668324843053	0.00248419735147147	0.349741492291433	-1.49612382624784
FAM216A	1.01408709550606	0.389789223361348	1.63838496765077	2.07830558793193	3.34710812769394	0.00260848306396771	0.357312594413272	-1.53533845238697
IGKV3D.15	-2.94621177715651	-4.76195428455998	-1.13046926975303	5.72245488215916	-3.34345930318938	0.00263212632363397	0.357312594413272	-1.54258601157391
IGLC3	-2.65493117688097	-4.29250450462038	-1.01735784914156	13.0097378985711	-3.34071057787145	0.00265007425375977	0.357312594413272	-1.54804431239238
IGHV4.28	-3.39033993941405	-5.48282201121096	-1.29785786761714	6.78004940876876	-3.3386265363143	0.0026637610943795	0.357312594413272	-1.55218189839033
HIST2H2BF	-1.03747502981162	-1.67893248185478	-0.396017577768451	2.82870419940625	-3.33269936524316	0.00270306298595456	0.357312594413272	-1.56394564619835
CHAMP1	0.805122891717469	0.305848866371764	1.30439691706317	2.30001618871318	3.32284086756859	0.0027696801867938	0.357312594413272	-1.58349920970241
IGHV4.39	-3.70364732704158	-6.00507456439534	-1.40222008968782	10.3095639255535	-3.31603203339852	0.00281661521050698	0.357312594413272	-1.59699460995363
HIST1H2BK	-0.928810341596366	-1.50673989921153	-0.350880783981197	6.43149782182518	-3.31160459506692	0.00284754687790214	0.357312594413272	-1.60576582501082
IGKV3.15	-3.49572399774175	-5.67130718077146	-1.32014081471204	11.2178278205807	-3.310913111029	0.00285240742805753	0.357312594413272	-1.6071354293315
ATHL1	0.975126461866144	0.368191225284135	1.58206169844815	3.04981145607325	3.31058643281979	0.00285470649309405	0.357312594413272	-1.60778244429307
COMP	0.981624879724217	0.369373531799499	1.59387622764893	0.546247449957877	3.30371175132211	0.00290350661222442	0.357312594413272	-1.62139417253484
FAM213A	0.953639243183544	0.358817514814892	1.5484609715522	1.40880468775051	3.3035708904029	0.00290451491033103	0.357312594413272	-1.6216729904748
IL18R1	1.04335357206498	0.392458724100995	1.69424842002896	0.754144913777929	3.30298813857951	0.00290868991461722	0.357312594413272	-1.62282644460856
H2BFS	-0.90893645961322	-1.47719948425986	-0.340673434966578	4.70926226915441	-3.29587298431376	0.00296013559628773	0.36010193224743	-1.63690495773686
PDE6B	1.12748564250279	0.420875554390082	1.83409573061549	2.15627164934159	3.28789187967735	0.00301889011846234	0.360795845275822	-1.65268653986659
LLGL2	0.95843118337113	0.357526495349592	1.55933587139267	2.54700530812163	3.28656089879031	0.00302879751746828	0.360795845275822	-1.65531730589259
RP11.162A12.4	0.677839470407482	0.252451338825292	1.10322760198967	0.58092382188472	3.28343048500711	0.00305222343170289	0.360795845275822	-1.66150354641172
RPL3	1.01985722289585	0.376971528741783	1.66274291704992	9.80908215599323	3.26882714021335	0.00316383976256712	0.370111501707133	-1.69033955372498
GCHFR	1.08422914606871	0.400061289258261	1.76839700287917	3.1684224166923	3.26546288526733	0.00319010711766723	0.370111501707133	-1.69697731219973
LBHD1	0.877395632103038	0.321526877448914	1.43326438675716	2.0041697572132	3.2524418889251	0.00329377237968786	0.375817991349359	-1.72264890615835
FAM114A2	0.883767888715035	0.323744826929101	1.44379095050097	2.73402008455814	3.25176121530796	0.00329928005175016	0.375817991349359	-1.72399004732847
MAST4	1.07407319897841	0.39126485951957	1.75688153843726	1.51590953341269	3.24131623126297	0.00338491929074529	0.382099447865212	-1.74455933450693
GPX8	0.776615718894461	0.282037039052874	1.27119439873605	0.515777298366853	3.23561713274569	0.00343254755187762	0.384016257366309	-1.75577409223132
IGLV4.69	-4.12964777184295	-6.7699118901152	-1.4893836535707	7.13655233209832	-3.22293820295632	0.00354083866177608	0.386545296829573	-1.78070214845679
IGKJ1	-3.4733569451743	-5.69450861613813	-1.25220527421048	11.2184237165226	-3.22223745923206	0.0035469188821142	0.386545296829573	-1.78207900124055
SGCA	1.0000924813421	0.360532740160702	1.63965222252349	1.19887899558008	3.22214726110386	0.00354770224544301	0.386545296829573	-1.7822562198448
RPS12	1.22831769323909	0.439785587946706	2.01684979853147	9.47458525338761	3.20979774822378	0.0036565469892979	0.391727083030394	-1.80650559551172
IGHV1.24	-3.4166753461404	-5.61014253538925	-1.22320815689156	8.05520148631631	-3.20965913066064	0.00365778680882331	0.391727083030394	-1.80677761837645
RP11.61L23.2	1.00872655305328	0.359975966570076	1.65747713953648	2.66047930765507	3.20392270703842	0.00370945131747702	0.392802166769597	-1.81803152688584
GNG11	0.876958737402076	0.311563884211415	1.44235359059274	1.04822893561676	3.1960506223377	0.00378149669971385	0.392802166769597	-1.83346489278469
RPS28	1.00940370589403	0.358474800538733	1.66033261124933	9.39512585405192	3.19534443107395	0.00378802527886647	0.392802166769597	-1.83484880473898
XPOT	0.732890263959052	0.260192119251791	1.20558840866631	2.63245638775127	3.19478322535339	0.00379322124334567	0.392802166769597	-1.83594852139399
LINC00467	0.876445633653234	0.309706104260921	1.44318516304555	2.2509042172862	3.18660194862908	0.00386975240463325	0.397442603525037	-1.85197322383978
SIGMAR1	0.786075348552419	0.276873164296944	1.2952775328079	3.67117714030551	3.18097502886697	0.00392325002746053	0.399661161333988	-1.86298704189919
MZT2A	0.8147652057063	0.285463139769298	1.3440672716433	3.58341268237853	3.1718688803802	0.00401133834800295	0.405339270165137	-1.88079756953745
LTBP4	0.902344566999777	0.314092785941164	1.49059634805839	3.21860256996611	3.16078894598355	0.00412108949755563	0.413098011234976	-1.90244611944577
FAM168B	0.918499697076031	0.318047145388777	1.51895224876328	2.03129828453122	3.15200329984659	0.00421016310335697	0.414938336407093	-1.91959423882945
ZFYVE21	0.959315835363781	0.331408583320044	1.58722308740752	1.97389913975276	3.14812853035721	0.00425003345114672	0.414938336407093	-1.92715211393707
ZMYND11	0.905378923590414	0.312507148319559	1.49825069886127	1.93198214576196	3.14670438726532	0.00426477856381574	0.414938336407093	-1.92992917741978
ZNF540	0.86432898753055	0.297776380910606	1.43088159415049	1.79681465337225	3.14358477876888	0.00429725007179053	0.414938336407093	-1.93601091371247
NCBP2.AS2	1.06847761059349	0.367384876246509	1.76957034494047	3.61943550330659	3.14033732130324	0.00433130482267083	0.414938336407093	-1.94233974877123
IGKV1.27	-3.70270363013803	-6.13336354292609	-1.27204371734997	7.58890422519003	-3.13892612148308	0.00434618423245386	0.414938336407093	-1.94508929338388
IGKV3.7	-3.22213075978646	-5.34339280029498	-1.10086871927795	5.02359646192012	-3.12993401054243	0.00444215566277266	0.414938336407093	-1.96259949971992
RPL10	0.980663385453163	0.334983755052816	1.62634301585351	10.4389018894008	3.12960275687437	0.00444572969474078	0.414938336407093	-1.96324422073825
RP11.529K1.3	0.926903580894784	0.316218352648091	1.53758880914148	1.04776916447129	3.12754441358039	0.00446800001405853	0.414938336407093	-1.96724986782989
TIMP3	0.936216123408604	0.319348025222766	1.55308422159444	0.584088780291081	3.12730432951697	0.00447060458219932	0.414938336407093	-1.96771702609394
RPS15A	1.03887023516325	0.35148884581375	1.72625162451276	9.3394853757693	3.11422419617991	0.00461473091335002	0.422811243231368	-1.99314998842577
LPIN1	0.824947570182127	0.27841786586539	1.37147727449886	3.60075093553236	3.1102759150341	0.00465910565898127	0.422811243231368	-2.0008198226942
SDF4	0.897734044800326	0.302341341607714	1.49312674799294	3.88963942885387	3.10692327256974	0.00469710739726308	0.422811243231368	-2.00732994643548
TMSB4XP8	0.91355736184979	0.305534262177681	1.5215804615219	1.11521148301116	3.09600806586556	0.00482290184569158	0.422811243231368	-2.02850807751773
RNF214	0.879854795924843	0.293492684015414	1.46621690783427	1.81039086088977	3.09194276491603	0.00487057436858194	0.422811243231368	-2.03638908857698
CLUAP1	0.885177679278694	0.29498565865101	1.47536969990638	1.36064477366988	3.09046238086014	0.0048880464003726	0.422811243231368	-2.03925806561442
PPP1R14B	0.840322017299558	0.279718276448353	1.40092575815076	1.63457282481975	3.08870258837305	0.00490889433373007	0.422811243231368	-2.04266790644723
IGHV3.53	-3.29919391357159	-5.50092583073136	-1.09746199641182	5.63334978992489	-3.0876619439504	0.0049212627567289	0.422811243231368	-2.04468397698229
CHST11	0.687240538348568	0.228331260483108	1.14614981621403	1.75916530534194	3.08580353469579	0.00494342498998594	0.422811243231368	-2.04828373128457
PMM1	0.764742539195672	0.253506544202195	1.27597853418915	2.88426711490834	3.08233732689168	0.00498501684078859	0.422811243231368	-2.05499575941189
RP11.51J9.5	1.37076261642398	0.452816180200039	2.28870905264792	2.66674549898401	3.07702661347152	0.00504939292140216	0.422811243231368	-2.0652743358244
KIAA1683	1.10450767081657	0.364206903750312	1.84480843788283	2.78496249407002	3.07430447923686	0.00508269865280975	0.422811243231368	-2.07054042484301
RLTPR	0.845128296957063	0.277974894604635	1.41228169930949	1.43983351915917	3.07049533748805	0.00512965777978384	0.422811243231368	-2.07790658613294
FILIP1L	0.859739134301344	0.282772307683503	1.43670596091918	1.78212139413612	3.0704511549269	0.00513020489463503	0.422811243231368	-2.07799200771717
ABHD14B	1.0836066187646	0.35634182360571	1.81087141392348	3.9585584728585	3.0701912158145	0.00513342486617294	0.422811243231368	-2.07849455932849
RPS17	0.982596498940856	0.321824523157974	1.64336847472374	8.93539175077297	3.06414940669287	0.00520881520453844	0.422811243231368	-2.09017115292508
SLC39A3	0.921531735454925	0.30114560163726	1.54191786927259	3.75004968390086	3.06079719273155	0.00525110089931685	0.422811243231368	-2.09664618050796
MIR99AHG	0.65871942368776	0.214680028176778	1.10275881919874	0.797789494846323	3.05678791533239	0.00530210688145535	0.422811243231368	-2.10438700979841
DPM3	0.595280769076782	0.193777711213256	0.996783826940308	4.46613468807385	3.05505713128706	0.0053242722406758	0.422811243231368	-2.10772755027788
ZSCAN16	1.08502072834796	0.352250651185976	1.81779080550994	2.79217606009944	3.05110145762022	0.00537526440784188	0.422811243231368	-2.11535971261545
AP000304.12	0.631229570022793	0.204793099552904	1.05766604049268	0.444795684096873	3.05013692544982	0.00538776882289783	0.422811243231368	-2.11722015649168
IGHV3.33	-4.29827306024827	-7.20360008188055	-1.39294603861598	8.89718338598994	-3.04849382247108	0.00540913454821413	0.422811243231368	-2.12038897235879
PLEKHB1	1.05715715905703	0.341875831608549	1.77243848650551	2.19512557067653	3.04543271069475	0.0054491555644613	0.422811243231368	-2.12629083530237
NAP1L3	0.670630410501667	0.21604134712238	1.12521947388095	0.245272569741801	3.0398391277746	0.00552301948239112	0.422811243231368	-2.13706972693698
TPD52L1	0.824112148405985	0.265330031475217	1.38289426533675	0.70596693615998	3.03899620939008	0.00553423306692108	0.422811243231368	-2.13869340864192
SOX6	0.774322937036057	0.249092519171231	1.29955335490088	1.8435413768192	3.03779592618164	0.00555023838754376	0.422811243231368	-2.1410051827985
MORN4	0.841571081508515	0.270537621517453	1.41260454149958	0.964177720862176	3.03679578350483	0.00556360873383137	0.422811243231368	-2.14293122471286
FYN	1.6864600784076	0.541698368296846	2.83122178851836	2.53524831575406	3.03561934074424	0.00557937538727468	0.422811243231368	-2.14519648039166
HIST1H4H	-0.952009999474674	-1.59830642955216	-0.305713569397193	3.33213629830364	-3.03526136427733	0.00558418145596812	0.422811243231368	-2.14588570445837
GNPNAT1	0.832458241870155	0.26696760116375	1.39794888257656	1.94990137325307	3.03335595799823	0.00560982951227425	0.422811243231368	-2.14955374200885
IGLC2	-2.92040047695065	-4.90586260114331	-0.934938352757986	13.8971843002864	-3.03086885453162	0.00564347721502255	0.422811243231368	-2.15434030533435
PAXIP1.AS1	0.775324295746225	0.248169234797912	1.30247935669454	1.6569099341328	3.03061908509001	0.00564686696196571	0.422811243231368	-2.15482091965485
MDM1	0.944265445329541	0.301527252277341	1.58700363838174	2.71427932997831	3.02723635703548	0.00569296791722232	0.422811243231368	-2.16132862630004
NUDT8	0.681000990822967	0.217351318083949	1.14465066356199	2.29896988052671	3.02652403387431	0.00570272147694344	0.422811243231368	-2.16269865272023
CP	0.883792354101905	0.281330539407841	1.48625416879597	0.790714075738327	3.0227835857792	0.00575420081889666	0.424118448592795	-2.16989076770651
IGLV3.21	-3.60888210128828	-6.07633148973155	-1.141432712845	9.28887079271508	-3.01377469346272	0.00588001942484071	0.427597942062267	-2.1871993774108
DHRS9	-1.51714365423835	-2.55841851332102	-0.475868795155677	2.1263996302185	-3.00225559583965	0.00604472974631068	0.427597942062267	-2.20930246697089
AK1	1.02868686389496	0.320894573611768	1.73647915417816	2.48205374768383	2.99477160790483	0.00615409491321585	0.427597942062267	-2.2236456972025
RPLP2	1.0732395207181	0.334740041151565	1.81173900028463	9.93068269429452	2.99455851545907	0.00615723638313678	0.427597942062267	-2.22405389389315
ARHGAP33	0.790070053322618	0.245867368604487	1.33427273804075	1.14895645686053	2.99151552855125	0.00620226438259191	0.427597942062267	-2.22988178281459
IGHV3.66	-3.17726828273168	-5.36648498593873	-0.988051579524635	6.6825027073039	-2.99055280436486	0.0062165754592459	0.427597942062267	-2.23172510757673
ITGBL1	0.742140419350431	0.23035468394289	1.25392615475797	0.492406599820082	2.98802515384621	0.0062542996716748	0.427597942062267	-2.23656370912086
FKBP8	0.692326893482974	0.214429964358097	1.17022382260785	1.70286447780503	2.98513037163371	0.00629777164944857	0.427597942062267	-2.24210316924788
TCTN2	0.683326822129076	0.210970850180063	1.15568279407809	1.38650765055471	2.98088621355037	0.00636202945881504	0.427597942062267	-2.25022105952087
IGLV2.5	-2.51181986993795	-4.24916189863634	-0.774477841239558	4.8810902041743	-2.97913035393835	0.00638879626490796	0.427597942062267	-2.25357822543858
C16orf58	0.61131176229752	0.188441738743999	1.03418178585104	3.41625519825079	2.97880581554574	0.00639375537025233	0.427597942062267	-2.25419865215834
HIST1H2BG	-1.08210881180086	-1.83109878103048	-0.333118842571228	5.88560847666405	-2.97701671385339	0.00642115972606336	0.427597942062267	-2.25761844510366
SULT1A1	0.919458020480818	0.282797671664343	1.55611836929729	1.57309767504608	2.97584593670437	0.00643915359721377	0.427597942062267	-2.25985590580475
RPL17	0.899794370881496	0.276633800588546	1.52295494117445	9.59186562282348	2.97529235686806	0.00644767840142011	0.427597942062267	-2.26091372798381
P4HTM	0.693376509910851	0.21215037403839	1.17460264578331	3.07228174921978	2.96897307548615	0.00654575772834771	0.427597942062267	-2.27298366809082
TMSB15B	1.09511213607206	0.33400495390555	1.85621931823857	2.06691552932103	2.96482533080031	0.00661090519918483	0.427597942062267	-2.28090049599498
GLTSCR2	0.946046204528751	0.287206985919083	1.60488542313842	4.36561439254478	2.95882476523199	0.00670624962585618	0.427597942062267	-2.29234614470153
